neuron,behavior,calcium_events,duration_seconds,frequency_hz
n6,Open-arm,2,266.0,0.007518796992481203
n6,Middle,0,82.0,0.0
n6,Close-arm,5,940.0,0.005319148936170213
n6,Close-arm-Stand,1,120.0,0.008333333333333333
n6,Close-arm-groom,0,537.0,0.0
n6,Close-arm-stiff,5,971.0,0.005149330587023687
n6,Open-arm-probe,0,24.0,0.0
n6,Open-arm-clime,0,9.0,0.0
n6,Middle-scratch,0,7.0,0.0
n6,Close-arm-clime,0,8.0,0.0
n7,ALL,12,2999.0,0.0040013337779259755
n7,Open-arm,2,266.0,0.007518796992481203
n7,Middle,1,82.0,0.012195121951219513
n7,Close-arm,9,940.0,0.009574468085106383
n7,Close-arm-Stand,1,120.0,0.008333333333333333
n7,Close-arm-groom,0,537.0,0.0
n7,Close-arm-stiff,3,971.0,0.003089598352214212
n7,Open-arm-probe,1,24.0,0.041666666666666664
n7,Open-arm-clime,0,9.0,0.0
n7,Middle-scratch,0,7.0,0.0
n7,Close-arm-clime,0,8.0,0.0
n8,ALL,7,2999.0,0.002334111370456819
n8,Open-arm,2,266.0,0.007518796992481203
n8,Middle,1,82.0,0.012195121951219513
n8,Close-arm,6,940.0,0.006382978723404255
n8,Close-arm-Stand,0,120.0,0.0
n8,Close-arm-groom,3,537.0,0.00558659217877095
n8,Close-arm-stiff,7,971.0,0.007209062821833162
n8,Open-arm-probe,1,24.0,0.041666666666666664
n8,Open-arm-clime,0,9.0,0.0
n8,Middle-scratch,0,7.0,0.0
n8,Close-arm-clime,0,8.0,0.0
n9,ALL,7,2999.0,0.002334111370456819
n9,Open-arm,1,266.0,0.0037593984962406013
n9,Middle,0,82.0,0.0
n9,Close-arm,3,940.0,0.0031914893617021275
n9,Close-arm-Stand,1,120.0,0.008333333333333333
n9,Close-arm-groom,1,537.0,0.00186219739292365
n9,Close-arm-stiff,2,971.0,0.0020597322348094747
n9,Open-arm-probe,0,24.0,0.0
n9,Open-arm-clime,0,9.0,0.0
n9,Middle-scratch,0,7.0,0.0
n9,Close-arm-clime,0,8.0,0.0
n10,ALL,13,2999.0,0.004334778259419807
n10,Open-arm,1,266.0,0.0037593984962406013
n10,Middle,1,82.0,0.012195121951219513
n10,Close-arm,6,940.0,0.006382978723404255
n10,Close-arm-Stand,0,120.0,0.0
n10,Close-arm-groom,3,537.0,0.00558659217877095
n10,Close-arm-stiff,6,971.0,0.006179196704428424
n10,Open-arm-probe,0,24.0,0.0
n10,Open-arm-clime,0,9.0,0.0
n10,Middle-scratch,0,7.0,0.0
n10,Close-arm-clime,0,8.0,0.0
n11,ALL,12,2999.0,0.0040013337779259755
n11,Open-arm,1,266.0,0.0037593984962406013
n11,Middle,1,82.0,0.012195121951219513
n11,Close-arm,7,940.0,0.007446808510638298
n11,Close-arm-Stand,0,120.0,0.0
n11,Close-arm-groom,2,537.0,0.0037243947858473
n11,Close-arm-stiff,8,971.0,0.008238928939237899
n11,Open-arm-probe,1,24.0,0.041666666666666664
n11,Open-arm-clime,0,9.0,0.0
n11,Middle-scratch,0,7.0,0.0
n11,Close-arm-clime,0,8.0,0.0
n12,ALL,8,2999.0,0.00266755585195065
n12,Open-arm,2,266.0,0.007518796992481203
n12,Middle,0,82.0,0.0
n12,Close-arm,5,940.0,0.005319148936170213
n12,Close-arm-Stand,1,120.0,0.008333333333333333
n12,Close-arm-groom,1,537.0,0.00186219739292365
n12,Close-arm-stiff,5,971.0,0.005149330587023687
n12,Open-arm-probe,0,24.0,0.0
n12,Open-arm-clime,0,9.0,0.0
n12,Middle-scratch,0,7.0,0.0
n12,Close-arm-clime,0,8.0,0.0
n13,ALL,12,2999.0,0.0040013337779259755
n13,Open-arm,1,266.0,0.0037593984962406013
n13,Middle,0,82.0,0.0
n13,Close-arm,5,940.0,0.005319148936170213
n13,Close-arm-Stand,1,120.0,0.008333333333333333
n13,Close-arm-groom,3,537.0,0.00558659217877095
n13,Close-arm-stiff,7,971.0,0.007209062821833162
n13,Open-arm-probe,1,24.0,0.041666666666666664
n13,Open-arm-clime,0,9.0,0.0
n13,Middle-scratch,0,7.0,0.0
n13,Close-arm-clime,0,8.0,0.0
n14,ALL,7,2999.0,0.002334111370456819
n14,Open-arm,1,266.0,0.0037593984962406013
n14,Middle,0,82.0,0.0
n14,Close-arm,5,940.0,0.005319148936170213
n14,Close-arm-Stand,0,120.0,0.0
n14,Close-arm-groom,1,537.0,0.00186219739292365
n14,Close-arm-stiff,2,971.0,0.0020597322348094747
n14,Open-arm-probe,1,24.0,0.041666666666666664
n14,Open-arm-clime,0,9.0,0.0
n14,Middle-scratch,0,7.0,0.0
n14,Close-arm-clime,0,8.0,0.0
n15,ALL,4,2999.0,0.001333777925975325
n15,Open-arm,1,266.0,0.0037593984962406013
n15,Middle,0,82.0,0.0
n15,Close-arm,5,940.0,0.005319148936170213
n15,Close-arm-Stand,0,120.0,0.0
n15,Close-arm-groom,1,537.0,0.00186219739292365
n15,Close-arm-stiff,5,971.0,0.005149330587023687
n15,Open-arm-probe,1,24.0,0.041666666666666664
n15,Open-arm-clime,0,9.0,0.0
n15,Middle-scratch,0,7.0,0.0
n15,Close-arm-clime,0,8.0,0.0
n16,ALL,10,2999.0,0.003334444814938313
n16,Open-arm,0,266.0,0.0
n16,Middle,0,82.0,0.0
n16,Close-arm,7,940.0,0.007446808510638298
n16,Close-arm-Stand,0,120.0,0.0
n16,Close-arm-groom,0,537.0,0.0
n16,Close-arm-stiff,6,971.0,0.006179196704428424
n16,Open-arm-probe,0,24.0,0.0
n16,Open-arm-clime,0,9.0,0.0
n16,Middle-scratch,0,7.0,0.0
n16,Close-arm-clime,0,8.0,0.0
n17,ALL,5,2999.0,0.0016672224074691564
n17,Open-arm,1,266.0,0.0037593984962406013
n17,Middle,0,82.0,0.0
n17,Close-arm,5,940.0,0.005319148936170213
n17,Close-arm-Stand,0,120.0,0.0
n17,Close-arm-groom,2,537.0,0.0037243947858473
n17,Close-arm-stiff,6,971.0,0.006179196704428424
n17,Open-arm-probe,0,24.0,0.0
n17,Open-arm-clime,0,9.0,0.0
n17,Middle-scratch,0,7.0,0.0
n17,Close-arm-clime,0,8.0,0.0
n18,ALL,11,2999.0,0.003667889296432144
n18,Open-arm,1,266.0,0.0037593984962406013
n18,Middle,0,82.0,0.0
n18,Close-arm,3,940.0,0.0031914893617021275
n18,Close-arm-Stand,1,120.0,0.008333333333333333
n18,Close-arm-groom,2,537.0,0.0037243947858473
n18,Close-arm-stiff,5,971.0,0.005149330587023687
n18,Open-arm-probe,0,24.0,0.0
n18,Open-arm-clime,0,9.0,0.0
n18,Middle-scratch,0,7.0,0.0
n18,Close-arm-clime,0,8.0,0.0
n19,ALL,10,2999.0,0.003334444814938313
n19,Open-arm,1,266.0,0.0037593984962406013
n19,Middle,0,82.0,0.0
n19,Close-arm,6,940.0,0.006382978723404255
n19,Close-arm-Stand,0,120.0,0.0
n19,Close-arm-groom,4,537.0,0.0074487895716946
n19,Close-arm-stiff,8,971.0,0.008238928939237899
n19,Open-arm-probe,1,24.0,0.041666666666666664
n19,Open-arm-clime,0,9.0,0.0
n19,Middle-scratch,0,7.0,0.0
n19,Close-arm-clime,0,8.0,0.0
n20,ALL,13,2999.0,0.004334778259419807
n20,Open-arm,2,266.0,0.007518796992481203
n20,Middle,0,82.0,0.0
n20,Close-arm,2,940.0,0.002127659574468085
n20,Close-arm-Stand,0,120.0,0.0
n20,Close-arm-groom,2,537.0,0.0037243947858473
n20,Close-arm-stiff,4,971.0,0.004119464469618949
n20,Open-arm-probe,1,24.0,0.041666666666666664
n20,Open-arm-clime,0,9.0,0.0
n20,Middle-scratch,0,7.0,0.0
n20,Close-arm-clime,0,8.0,0.0
n21,ALL,7,2999.0,0.002334111370456819
n21,Open-arm,0,266.0,0.0
n21,Middle,0,82.0,0.0
n21,Close-arm,4,940.0,0.00425531914893617
n21,Close-arm-Stand,0,120.0,0.0
n21,Close-arm-groom,2,537.0,0.0037243947858473
n21,Close-arm-stiff,3,971.0,0.003089598352214212
n21,Open-arm-probe,1,24.0,0.041666666666666664
n21,Open-arm-clime,0,9.0,0.0
n21,Middle-scratch,0,7.0,0.0
n21,Close-arm-clime,0,8.0,0.0
n22,ALL,7,2999.0,0.002334111370456819
n22,Open-arm,1,266.0,0.0037593984962406013
n22,Middle,0,82.0,0.0
n22,Close-arm,2,940.0,0.002127659574468085
n22,Close-arm-Stand,1,120.0,0.008333333333333333
n22,Close-arm-groom,2,537.0,0.0037243947858473
n22,Close-arm-stiff,1,971.0,0.0010298661174047373
n22,Open-arm-probe,0,24.0,0.0
n22,Open-arm-clime,0,9.0,0.0
n22,Middle-scratch,0,7.0,0.0
n22,Close-arm-clime,0,8.0,0.0
n23,ALL,3,2999.0,0.0010003334444814939
n23,Open-arm,1,266.0,0.0037593984962406013
n23,Middle,0,82.0,0.0
n23,Close-arm,1,940.0,0.0010638297872340426
n23,Close-arm-Stand,1,120.0,0.008333333333333333
n23,Close-arm-groom,3,537.0,0.00558659217877095
n23,Close-arm-stiff,5,971.0,0.005149330587023687
n23,Open-arm-probe,0,24.0,0.0
n23,Open-arm-clime,0,9.0,0.0
n23,Middle-scratch,0,7.0,0.0
n23,Close-arm-clime,0,8.0,0.0
n24,ALL,7,2999.0,0.002334111370456819
n24,Open-arm,2,266.0,0.007518796992481203
n24,Middle,1,82.0,0.012195121951219513
n24,Close-arm,2,940.0,0.002127659574468085
n24,Close-arm-Stand,1,120.0,0.008333333333333333
n24,Close-arm-groom,1,537.0,0.00186219739292365
n24,Close-arm-stiff,5,971.0,0.005149330587023687
n24,Open-arm-probe,0,24.0,0.0
n24,Open-arm-clime,0,9.0,0.0
n24,Middle-scratch,0,7.0,0.0
n24,Close-arm-clime,0,8.0,0.0
n25,ALL,13,2999.0,0.004334778259419807
n25,Open-arm,2,266.0,0.007518796992481203
n25,Middle,1,82.0,0.012195121951219513
n25,Close-arm,4,940.0,0.00425531914893617
n25,Close-arm-Stand,1,120.0,0.008333333333333333
n25,Close-arm-groom,5,537.0,0.00931098696461825
n25,Close-arm-stiff,8,971.0,0.008238928939237899
n25,Open-arm-probe,0,24.0,0.0
n25,Open-arm-clime,0,9.0,0.0
n25,Middle-scratch,0,7.0,0.0
n25,Close-arm-clime,0,8.0,0.0
n26,ALL,10,2999.0,0.003334444814938313
n26,Open-arm,0,266.0,0.0
n26,Middle,1,82.0,0.012195121951219513
n26,Close-arm,5,940.0,0.005319148936170213
n26,Close-arm-Stand,1,120.0,0.008333333333333333
n26,Close-arm-groom,2,537.0,0.0037243947858473
n26,Close-arm-stiff,3,971.0,0.003089598352214212
n26,Open-arm-probe,0,24.0,0.0
n26,Open-arm-clime,0,9.0,0.0
n26,Middle-scratch,0,7.0,0.0
n26,Close-arm-clime,0,8.0,0.0
n27,ALL,10,2999.0,0.003334444814938313
n27,Open-arm,2,266.0,0.007518796992481203
n27,Middle,0,82.0,0.0
n27,Close-arm,4,940.0,0.00425531914893617
n27,Close-arm-Stand,0,120.0,0.0
n27,Close-arm-groom,4,537.0,0.0074487895716946
n27,Close-arm-stiff,4,971.0,0.004119464469618949
n27,Open-arm-probe,0,24.0,0.0
n27,Open-arm-clime,0,9.0,0.0
n27,Middle-scratch,0,7.0,0.0
n27,Close-arm-clime,0,8.0,0.0
n28,ALL,12,2999.0,0.0040013337779259755
n28,Open-arm,2,266.0,0.007518796992481203
n28,Middle,0,82.0,0.0
n28,Close-arm,6,940.0,0.006382978723404255
n28,Close-arm-Stand,0,120.0,0.0
n28,Close-arm-groom,2,537.0,0.0037243947858473
n28,Close-arm-stiff,4,971.0,0.004119464469618949
n28,Open-arm-probe,0,24.0,0.0
n28,Open-arm-clime,0,9.0,0.0
n28,Middle-scratch,0,7.0,0.0
n28,Close-arm-clime,0,8.0,0.0
n29,ALL,10,2999.0,0.003334444814938313
n29,Open-arm,1,266.0,0.0037593984962406013
n29,Middle,0,82.0,0.0
n29,Close-arm,2,940.0,0.002127659574468085
n29,Close-arm-Stand,2,120.0,0.016666666666666666
n29,Close-arm-groom,3,537.0,0.00558659217877095
n29,Close-arm-stiff,6,971.0,0.006179196704428424
n29,Open-arm-probe,0,24.0,0.0
n29,Open-arm-clime,0,9.0,0.0
n29,Middle-scratch,0,7.0,0.0
n29,Close-arm-clime,0,8.0,0.0
n30,ALL,9,2999.0,0.0030010003334444814
n30,Open-arm,1,266.0,0.0037593984962406013
n30,Middle,1,82.0,0.012195121951219513
n30,Close-arm,6,940.0,0.006382978723404255
n30,Close-arm-Stand,0,120.0,0.0
n30,Close-arm-groom,0,537.0,0.0
n30,Close-arm-stiff,5,971.0,0.005149330587023687
n30,Open-arm-probe,0,24.0,0.0
n30,Open-arm-clime,0,9.0,0.0
n30,Middle-scratch,0,7.0,0.0
n30,Close-arm-clime,0,8.0,0.0
n31,ALL,3,2999.0,0.0010003334444814939
n31,Open-arm,1,266.0,0.0037593984962406013
n31,Middle,0,82.0,0.0
n31,Close-arm,3,940.0,0.0031914893617021275
n31,Close-arm-Stand,1,120.0,0.008333333333333333
n31,Close-arm-groom,0,537.0,0.0
n31,Close-arm-stiff,5,971.0,0.005149330587023687
n31,Open-arm-probe,0,24.0,0.0
n31,Open-arm-clime,0,9.0,0.0
n31,Middle-scratch,0,7.0,0.0
n31,Close-arm-clime,0,8.0,0.0
n32,ALL,8,2999.0,0.00266755585195065
n32,Open-arm,0,266.0,0.0
n32,Middle,1,82.0,0.012195121951219513
n32,Close-arm,6,940.0,0.006382978723404255
n32,Close-arm-Stand,1,120.0,0.008333333333333333
n32,Close-arm-groom,3,537.0,0.00558659217877095
n32,Close-arm-stiff,4,971.0,0.004119464469618949
n32,Open-arm-probe,0,24.0,0.0
n32,Open-arm-clime,0,9.0,0.0
n32,Middle-scratch,0,7.0,0.0
n32,Close-arm-clime,0,8.0,0.0
n33,ALL,9,2999.0,0.0030010003334444814
n33,Open-arm,0,266.0,0.0
n33,Middle,0,82.0,0.0
n33,Close-arm,4,940.0,0.00425531914893617
n33,Close-arm-Stand,1,120.0,0.008333333333333333
n33,Close-arm-groom,3,537.0,0.00558659217877095
n33,Close-arm-stiff,5,971.0,0.005149330587023687
n33,Open-arm-probe,0,24.0,0.0
n33,Open-arm-clime,0,9.0,0.0
n33,Middle-scratch,0,7.0,0.0
n33,Close-arm-clime,0,8.0,0.0
n34,ALL,10,2999.0,0.003334444814938313
n34,Open-arm,1,266.0,0.0037593984962406013
n34,Middle,0,82.0,0.0
n34,Close-arm,4,940.0,0.00425531914893617
n34,Close-arm-Stand,1,120.0,0.008333333333333333
n34,Close-arm-groom,3,537.0,0.00558659217877095
n34,Close-arm-stiff,6,971.0,0.006179196704428424
n34,Open-arm-probe,0,24.0,0.0
n34,Open-arm-clime,0,9.0,0.0
n34,Middle-scratch,0,7.0,0.0
n34,Close-arm-clime,0,8.0,0.0
n35,ALL,8,2999.0,0.00266755585195065
n35,Open-arm,1,266.0,0.0037593984962406013
n35,Middle,0,82.0,0.0
n35,Close-arm,4,940.0,0.00425531914893617
n35,Close-arm-Stand,0,120.0,0.0
n35,Close-arm-groom,1,537.0,0.00186219739292365
n35,Close-arm-stiff,4,971.0,0.004119464469618949
n35,Open-arm-probe,0,24.0,0.0
n35,Open-arm-clime,0,9.0,0.0
n35,Middle-scratch,0,7.0,0.0
n35,Close-arm-clime,0,8.0,0.0
n36,ALL,14,2999.0,0.004668222740913638
n36,Open-arm,4,266.0,0.015037593984962405
n36,Middle,0,82.0,0.0
n36,Close-arm,6,940.0,0.006382978723404255
n36,Close-arm-Stand,2,120.0,0.016666666666666666
n36,Close-arm-groom,3,537.0,0.00558659217877095
n36,Close-arm-stiff,4,971.0,0.004119464469618949
n36,Open-arm-probe,0,24.0,0.0
n36,Open-arm-clime,0,9.0,0.0
n36,Middle-scratch,0,7.0,0.0
n36,Close-arm-clime,0,8.0,0.0
n37,ALL,12,2999.0,0.0040013337779259755
n37,Open-arm,1,266.0,0.0037593984962406013
n37,Middle,0,82.0,0.0
n37,Close-arm,4,940.0,0.00425531914893617
n37,Close-arm-Stand,0,120.0,0.0
n37,Close-arm-groom,4,537.0,0.0074487895716946
n37,Close-arm-stiff,4,971.0,0.004119464469618949
n37,Open-arm-probe,1,24.0,0.041666666666666664
n37,Open-arm-clime,0,9.0,0.0
n37,Middle-scratch,0,7.0,0.0
n37,Close-arm-clime,0,8.0,0.0
n38,ALL,13,2999.0,0.004334778259419807
n38,Open-arm,1,266.0,0.0037593984962406013
n38,Middle,0,82.0,0.0
n38,Close-arm,5,940.0,0.005319148936170213
n38,Close-arm-Stand,0,120.0,0.0
n38,Close-arm-groom,3,537.0,0.00558659217877095
n38,Close-arm-stiff,4,971.0,0.004119464469618949
n38,Open-arm-probe,0,24.0,0.0
n38,Open-arm-clime,0,9.0,0.0
n38,Middle-scratch,0,7.0,0.0
n38,Close-arm-clime,0,8.0,0.0
n39,ALL,11,2999.0,0.003667889296432144
n39,Open-arm,1,266.0,0.0037593984962406013
n39,Middle,0,82.0,0.0
n39,Close-arm,4,940.0,0.00425531914893617
n39,Close-arm-Stand,0,120.0,0.0
n39,Close-arm-groom,3,537.0,0.00558659217877095
n39,Close-arm-stiff,6,971.0,0.006179196704428424
n39,Open-arm-probe,1,24.0,0.041666666666666664
n39,Open-arm-clime,0,9.0,0.0
n39,Middle-scratch,0,7.0,0.0
n39,Close-arm-clime,0,8.0,0.0
n40,ALL,11,2999.0,0.003667889296432144
n40,Open-arm,0,266.0,0.0
n40,Middle,0,82.0,0.0
n40,Close-arm,2,940.0,0.002127659574468085
n40,Close-arm-Stand,0,120.0,0.0
n40,Close-arm-groom,0,537.0,0.0
n40,Close-arm-stiff,6,971.0,0.006179196704428424
n40,Open-arm-probe,0,24.0,0.0
n40,Open-arm-clime,0,9.0,0.0
n40,Middle-scratch,0,7.0,0.0
n40,Close-arm-clime,0,8.0,0.0
n41,ALL,9,2999.0,0.0030010003334444814
n41,Open-arm,1,266.0,0.0037593984962406013
n41,Middle,1,82.0,0.012195121951219513
n41,Close-arm,4,940.0,0.00425531914893617
n41,Close-arm-Stand,1,120.0,0.008333333333333333
n41,Close-arm-groom,2,537.0,0.0037243947858473
n41,Close-arm-stiff,7,971.0,0.007209062821833162
n41,Open-arm-probe,1,24.0,0.041666666666666664
n41,Open-arm-clime,0,9.0,0.0
n41,Middle-scratch,0,7.0,0.0
n41,Close-arm-clime,0,8.0,0.0
n42,ALL,6,2999.0,0.0020006668889629878
n42,Open-arm,1,266.0,0.0037593984962406013
n42,Middle,0,82.0,0.0
n42,Close-arm,7,940.0,0.007446808510638298
n42,Close-arm-Stand,1,120.0,0.008333333333333333
n42,Close-arm-groom,3,537.0,0.00558659217877095
n42,Close-arm-stiff,2,971.0,0.0020597322348094747
n42,Open-arm-probe,0,24.0,0.0
n42,Open-arm-clime,0,9.0,0.0
n42,Middle-scratch,0,7.0,0.0
n42,Close-arm-clime,0,8.0,0.0
n43,ALL,11,2999.0,0.003667889296432144
n43,Open-arm,2,266.0,0.007518796992481203
n43,Middle,0,82.0,0.0
n43,Close-arm,4,940.0,0.00425531914893617
n43,Close-arm-Stand,2,120.0,0.016666666666666666
n43,Close-arm-groom,2,537.0,0.0037243947858473
n43,Close-arm-stiff,8,971.0,0.008238928939237899
n43,Open-arm-probe,0,24.0,0.0
n43,Open-arm-clime,0,9.0,0.0
n43,Middle-scratch,0,7.0,0.0
n43,Close-arm-clime,0,8.0,0.0
n44,ALL,6,2999.0,0.0020006668889629878
n44,Open-arm,1,266.0,0.0037593984962406013
n44,Middle,0,82.0,0.0
n44,Close-arm,3,940.0,0.0031914893617021275
n44,Close-arm-Stand,2,120.0,0.016666666666666666
n44,Close-arm-groom,3,537.0,0.00558659217877095
n44,Close-arm-stiff,10,971.0,0.010298661174047374
n44,Open-arm-probe,0,24.0,0.0
n44,Open-arm-clime,0,9.0,0.0
n44,Middle-scratch,0,7.0,0.0
n44,Close-arm-clime,0,8.0,0.0
n45,ALL,16,2999.0,0.0053351117039013
n45,Open-arm,3,266.0,0.011278195488721804
n45,Middle,0,82.0,0.0
n45,Close-arm,7,940.0,0.007446808510638298
n45,Close-arm-Stand,0,120.0,0.0
n45,Close-arm-groom,2,537.0,0.0037243947858473
n45,Close-arm-stiff,4,971.0,0.004119464469618949
n45,Open-arm-probe,1,24.0,0.041666666666666664
n45,Open-arm-clime,0,9.0,0.0
n45,Middle-scratch,0,7.0,0.0
n45,Close-arm-clime,0,8.0,0.0
n46,ALL,15,2999.0,0.005001667222407469
n46,Open-arm,3,266.0,0.011278195488721804
n46,Middle,0,82.0,0.0
n46,Close-arm,3,940.0,0.0031914893617021275
n46,Close-arm-Stand,0,120.0,0.0
n46,Close-arm-groom,2,537.0,0.0037243947858473
n46,Close-arm-stiff,5,971.0,0.005149330587023687
n46,Open-arm-probe,0,24.0,0.0
n46,Open-arm-clime,0,9.0,0.0
n46,Middle-scratch,0,7.0,0.0
n46,Close-arm-clime,0,8.0,0.0
n47,ALL,15,2999.0,0.005001667222407469
n47,Open-arm,2,266.0,0.007518796992481203
n47,Middle,0,82.0,0.0
n47,Close-arm,6,940.0,0.006382978723404255
n47,Close-arm-Stand,1,120.0,0.008333333333333333
n47,Close-arm-groom,2,537.0,0.0037243947858473
n47,Close-arm-stiff,6,971.0,0.006179196704428424
n47,Open-arm-probe,0,24.0,0.0
n47,Open-arm-clime,0,9.0,0.0
n47,Middle-scratch,0,7.0,0.0
n47,Close-arm-clime,0,8.0,0.0
n48,ALL,10,2999.0,0.003334444814938313
n48,Open-arm,0,266.0,0.0
n48,Middle,0,82.0,0.0
n48,Close-arm,4,940.0,0.00425531914893617
n48,Close-arm-Stand,0,120.0,0.0
n48,Close-arm-groom,1,537.0,0.00186219739292365
n48,Close-arm-stiff,6,971.0,0.006179196704428424
n48,Open-arm-probe,1,24.0,0.041666666666666664
n48,Open-arm-clime,0,9.0,0.0
n48,Middle-scratch,0,7.0,0.0
n48,Close-arm-clime,0,8.0,0.0
