neuron,behavior,calcium_events,duration_seconds,frequency_hz
n1,ALL,9,624.7916666666667,0.01440480160053351
n1,Open-arm,2,42.5,0.047058823529411764
n1,Open-arm-tremble,9,567.5,0.015859030837004406
n2,ALL,9,624.7916666666667,0.01440480160053351
n2,Open-arm,2,42.5,0.047058823529411764
n2,Open-arm-tremble,8,567.5,0.014096916299559472
n3,ALL,10,624.7916666666667,0.0160053351117039
n3,Open-arm,1,42.5,0.023529411764705882
n3,Open-arm-tremble,8,567.5,0.014096916299559472
n5,ALL,10,624.7916666666667,0.0160053351117039
n5,Open-arm,1,42.5,0.023529411764705882
n5,Open-arm-tremble,9,567.5,0.015859030837004406
n6,ALL,8,624.7916666666667,0.01280426808936312
n6,Open-arm,2,42.5,0.047058823529411764
n6,Open-arm-tremble,7,567.5,0.012334801762114538
n7,ALL,10,624.7916666666667,0.0160053351117039
n7,Open-arm,0,42.5,0.0
n7,Open-arm-tremble,10,567.5,0.01762114537444934
n8,ALL,11,624.7916666666667,0.01760586862287429
n8,Open-arm,1,42.5,0.023529411764705882
n8,Open-arm-tremble,8,567.5,0.014096916299559472
n9,ALL,9,624.7916666666667,0.01440480160053351
n9,Open-arm,1,42.5,0.023529411764705882
n9,Open-arm-tremble,8,567.5,0.014096916299559472
n10,ALL,7,624.7916666666667,0.01120373457819273
n10,Open-arm,0,42.5,0.0
n10,Open-arm-tremble,6,567.5,0.010572687224669603
n11,ALL,11,624.7916666666667,0.01760586862287429
n11,Open-arm,1,42.5,0.023529411764705882
n11,Open-arm-tremble,11,567.5,0.019383259911894272
n12,ALL,13,624.7916666666667,0.020806935645215067
n12,Open-arm,0,42.5,0.0
n12,Open-arm-tremble,12,567.5,0.021145374449339206
n13,ALL,11,624.7916666666667,0.01760586862287429
n13,Open-arm,0,42.5,0.0
n13,Open-arm-tremble,9,567.5,0.015859030837004406
n15,ALL,7,624.7916666666667,0.01120373457819273
n15,Open-arm,1,42.5,0.023529411764705882
n15,Open-arm-tremble,7,567.5,0.012334801762114538
n16,ALL,9,624.7916666666667,0.01440480160053351
n16,Open-arm,0,42.5,0.0
n16,Open-arm-tremble,10,567.5,0.01762114537444934
n17,ALL,12,624.7916666666667,0.01920640213404468
n17,Open-arm,1,42.5,0.023529411764705882
n17,Open-arm-tremble,12,567.5,0.021145374449339206
n18,ALL,5,624.7916666666667,0.00800266755585195
n18,Open-arm,0,42.5,0.0
n18,Open-arm-tremble,4,567.5,0.007048458149779736
n20,ALL,9,624.7916666666667,0.01440480160053351
n20,Open-arm,0,42.5,0.0
n20,Open-arm-tremble,7,567.5,0.012334801762114538
n21,ALL,10,624.7916666666667,0.0160053351117039
n21,Open-arm,1,42.5,0.023529411764705882
n21,Open-arm-tremble,8,567.5,0.014096916299559472
n22,ALL,10,624.7916666666667,0.0160053351117039
n22,Open-arm,2,42.5,0.047058823529411764
n22,Open-arm-tremble,9,567.5,0.015859030837004406
n23,ALL,7,624.7916666666667,0.01120373457819273
n23,Open-arm,0,42.5,0.0
n23,Open-arm-tremble,7,567.5,0.012334801762114538
n25,ALL,11,624.7916666666667,0.01760586862287429
n25,Open-arm,2,42.5,0.047058823529411764
n25,Open-arm-tremble,10,567.5,0.01762114537444934
n26,ALL,10,624.7916666666667,0.0160053351117039
n26,Open-arm,1,42.5,0.023529411764705882
n26,Open-arm-tremble,9,567.5,0.015859030837004406
n27,ALL,10,624.7916666666667,0.0160053351117039
n27,Open-arm,3,42.5,0.07058823529411765
n27,Open-arm-tremble,10,567.5,0.01762114537444934
n28,ALL,19,624.7916666666667,0.03041013671223741
n28,Open-arm,0,42.5,0.0
n28,Open-arm-tremble,17,567.5,0.029955947136563875
n30,ALL,9,624.7916666666667,0.01440480160053351
n30,Open-arm,1,42.5,0.023529411764705882
n30,Open-arm-tremble,9,567.5,0.015859030837004406
n31,ALL,9,624.7916666666667,0.01440480160053351
n31,Open-arm,1,42.5,0.023529411764705882
n31,Open-arm-tremble,10,567.5,0.01762114537444934
n32,ALL,10,624.7916666666667,0.0160053351117039
n32,Open-arm,0,42.5,0.0
n32,Open-arm-tremble,6,567.5,0.010572687224669603
n33,ALL,14,624.7916666666667,0.02240746915638546
n33,Open-arm,1,42.5,0.023529411764705882
n33,Open-arm-tremble,11,567.5,0.019383259911894272
n34,ALL,14,624.7916666666667,0.02240746915638546
n34,Open-arm,1,42.5,0.023529411764705882
n34,Open-arm-tremble,15,567.5,0.02643171806167401
n35,ALL,12,624.7916666666667,0.01920640213404468
n35,Open-arm,1,42.5,0.023529411764705882
n35,Open-arm-tremble,8,567.5,0.014096916299559472
n36,ALL,7,624.7916666666667,0.01120373457819273
n36,Open-arm,0,42.5,0.0
n36,Open-arm-tremble,8,567.5,0.014096916299559472
n37,ALL,13,624.7916666666667,0.020806935645215067
n37,Open-arm,1,42.5,0.023529411764705882
n37,Open-arm-tremble,9,567.5,0.015859030837004406
n38,ALL,11,624.7916666666667,0.01760586862287429
n38,Open-arm,1,42.5,0.023529411764705882
n38,Open-arm-tremble,8,567.5,0.014096916299559472
n39,ALL,9,624.7916666666667,0.01440480160053351
n39,Open-arm,2,42.5,0.047058823529411764
n39,Open-arm-tremble,11,567.5,0.019383259911894272
n40,ALL,10,624.7916666666667,0.0160053351117039
n40,Open-arm,1,42.5,0.023529411764705882
n40,Open-arm-tremble,8,567.5,0.014096916299559472
n41,ALL,9,624.7916666666667,0.01440480160053351
n41,Open-arm,2,42.5,0.047058823529411764
n41,Open-arm-tremble,9,567.5,0.015859030837004406
n42,ALL,13,624.7916666666667,0.020806935645215067
n42,Open-arm,0,42.5,0.0
n42,Open-arm-tremble,10,567.5,0.01762114537444934
n43,ALL,12,624.7916666666667,0.01920640213404468
n43,Open-arm,2,42.5,0.047058823529411764
n43,Open-arm-tremble,10,567.5,0.01762114537444934
n44,ALL,16,624.7916666666667,0.02560853617872624
n44,Open-arm,1,42.5,0.023529411764705882
n44,Open-arm-tremble,14,567.5,0.024669603524229075
n45,ALL,7,624.7916666666667,0.01120373457819273
n45,Open-arm,0,42.5,0.0
n45,Open-arm-tremble,8,567.5,0.014096916299559472
n46,ALL,14,624.7916666666667,0.02240746915638546
n46,Open-arm,1,42.5,0.023529411764705882
n46,Open-arm-tremble,12,567.5,0.021145374449339206
n47,ALL,11,624.7916666666667,0.01760586862287429
n47,Open-arm,1,42.5,0.023529411764705882
n47,Open-arm-tremble,10,567.5,0.01762114537444934
n48,ALL,1,624.7916666666667,0.00160053351117039
n48,Open-arm,1,42.5,0.023529411764705882
n48,Open-arm-tremble,1,567.5,0.001762114537444934
n49,ALL,17,624.7916666666667,0.02720906968989663
n49,Open-arm,0,42.5,0.0
n49,Open-arm-tremble,14,567.5,0.024669603524229075
n50,ALL,11,624.7916666666667,0.01760586862287429
n50,Open-arm,1,42.5,0.023529411764705882
n50,Open-arm-tremble,8,567.5,0.014096916299559472
n51,ALL,8,624.7916666666667,0.01280426808936312
n51,Open-arm,1,42.5,0.023529411764705882
n51,Open-arm-tremble,7,567.5,0.012334801762114538
n52,ALL,11,624.7916666666667,0.01760586862287429
n52,Open-arm,0,42.5,0.0
n52,Open-arm-tremble,8,567.5,0.014096916299559472
n53,ALL,9,624.7916666666667,0.01440480160053351
n53,Open-arm,2,42.5,0.047058823529411764
n53,Open-arm-tremble,12,567.5,0.021145374449339206
n54,ALL,13,624.7916666666667,0.020806935645215067
n54,Open-arm,1,42.5,0.023529411764705882
n54,Open-arm-tremble,12,567.5,0.021145374449339206
n55,ALL,12,624.7916666666667,0.01920640213404468
