cluster,time_point,mean_intensity,std_intensity,n_samples
Cluster_1,-200.0,0.34738238440444297,0.27468232458657654,2497
Cluster_1,-199.0,0.34935445701386336,0.272059975743348,2497
Cluster_1,-198.0,0.350758200955806,0.2708402932244015,2497
Cluster_1,-197.0,0.3518271527693553,0.2705121699016374,2497
Cluster_1,-196.0,0.3528154701149447,0.2706507990953138,2497
Cluster_1,-195.0,0.3539051424873243,0.27111930951665436,2497
Cluster_1,-194.0,0.3551392304963416,0.2718250414224873,2497
Cluster_1,-193.0,0.3564438498309528,0.27249821030851495,2497
Cluster_1,-192.0,0.3577442164828906,0.27290743467316014,2497
Cluster_1,-191.0,0.3590459183063015,0.27311003750684654,2497
Cluster_1,-190.0,0.36037413085555015,0.27329628640454035,2497
Cluster_1,-189.0,0.36164436358799085,0.2734399152327968,2497
Cluster_1,-188.0,0.3626521702580649,0.2732443530622059,2497
Cluster_1,-187.0,0.36325086964398373,0.2725250535320371,2497
Cluster_1,-186.0,0.36353529874379104,0.27149889399437205,2497
Cluster_1,-185.0,0.36381301373797986,0.27057654507595313,2497
Cluster_1,-184.0,0.3643820230904854,0.2700920938039926,2497
Cluster_1,-183.0,0.36533786835290355,0.27011665034984744,2497
Cluster_1,-182.0,0.3665532540167786,0.2703626433036165,2497
Cluster_1,-181.0,0.3677790120025554,0.27045544272607747,2497
Cluster_1,-180.0,0.3687890800176484,0.27031151490392513,2497
Cluster_1,-179.0,0.36960620618894185,0.2702643264554706,2497
Cluster_1,-178.0,0.370579220587904,0.2702120187714224,2497
Cluster_1,-177.0,0.3719266735759608,0.2700700939981679,2497
Cluster_1,-176.0,0.37276334103109965,0.27000678385306925,2497
Cluster_1,-175.0,0.37320012924661106,0.27009509692047856,2497
Cluster_1,-174.0,0.37320421047057484,0.27014520659450086,2497
Cluster_1,-173.0,0.37362575844104234,0.2700015328418515,2497
Cluster_1,-172.0,0.37344194594046026,0.2699884047425998,2497
Cluster_1,-171.0,0.3737224244873589,0.26971336071189855,2497
Cluster_1,-170.0,0.37434866181988113,0.2692847120567525,2497
Cluster_1,-169.0,0.37524754991966247,0.26881590453359083,2497
Cluster_1,-168.0,0.37646153239218394,0.2685186174774092,2497
Cluster_1,-167.0,0.3773076036168533,0.26835104926305176,2497
Cluster_1,-166.0,0.3781021063176006,0.268488838330294,2497
Cluster_1,-165.0,0.37869354114850146,0.2687552092447158,2497
Cluster_1,-164.0,0.3788120538164345,0.2689970079041023,2497
Cluster_1,-163.0,0.37894784434718765,0.26875356870047534,2497
Cluster_1,-162.0,0.3787105760121584,0.2680256991260317,2497
Cluster_1,-161.0,0.37858661740815003,0.26700988465229775,2497
Cluster_1,-160.0,0.37858760125527147,0.2660712362187018,2497
Cluster_1,-159.0,0.37899388047589244,0.2654064132602178,2497
Cluster_1,-158.0,0.3801534582898249,0.26519822840593854,2497
Cluster_1,-157.0,0.3817995557110406,0.2655763066530919,2497
Cluster_1,-156.0,0.38349675434415503,0.26636754005744706,2497
Cluster_1,-155.0,0.38476177762677116,0.2671239811577361,2497
Cluster_1,-154.0,0.38544452256140527,0.2676187484509279,2497
Cluster_1,-153.0,0.3854695296876487,0.26762895770211,2497
Cluster_1,-152.0,0.3850600434660482,0.26740386630048574,2497
Cluster_1,-151.0,0.3846058295582125,0.26719118981097484,2497
Cluster_1,-150.0,0.38443167576591597,0.26711339846828486,2497
Cluster_1,-149.0,0.38443554947369507,0.26677885481405855,2497
Cluster_1,-148.0,0.38505193763791906,0.26659557079849416,2497
Cluster_1,-147.0,0.38605505990540445,0.2664800031864169,2497
Cluster_1,-146.0,0.38677716406823676,0.26666606211236216,2497
Cluster_1,-145.0,0.3871921537052693,0.26721560107292935,2497
