Behavior,Neuron_7,Neuron_14,Neuron_17,Neuron_19,Neuron_55,Neuron_40,Neuron_42,Neuron_29,Neuron_35,Neuron_43,Neuron_48,Neuron_6,Neuron_28,Neuron_4,Neuron_26,Neuron_8,Neuron_30,Neuron_51,Neuron_5,Neuron_31,Neuron_13,Neuron_34,Neuron_23,Neuron_25,Neuron_44,Neuron_47,Neuron_33,Neuron_24,Neuron_15,Neuron_32,Neuron_1,Neuron_38,Neuron_39,Neuron_57,Neuron_58,Neuron_12,Neuron_37,Neuron_36,Neuron_46,Neuron_49,Neuron_16,Neuron_45,Neuron_20,Neuron_27,Neuron_18,Neuron_2,Neuron_52,Neuron_60,Neuron_22,Neuron_54,Neuron_41,Neuron_10,Neuron_56,Neuron_21,Neuron_59,Neuron_11,Neuron_3,Neuron_50,Neuron_53,Neuron_9
CD1,6.7151654327646,4.492298728728643,3.9723443078544642,3.4528612942270476,2.919673868367452,2.509344282198722,2.361745805638874,2.280110682752085,1.9552425755628384,1.8992379690413763,1.8731106256259267,1.784079121902964,1.6827769615821577,1.6616637048450982,1.6149063580713319,1.5842823534417922,1.4904359183817502,1.4322801459038763,1.3335697443061465,1.3150254118855746,1.3137004361893458,1.2936716823094383,1.2325394827931841,1.2220203295182521,1.1844085978134808,1.153131367515947,1.1448070291013215,1.116677226003527,1.0846890779530762,1.0777453392332914,1.004299962832224,0.9707908549391736,0.9412666148493791,0.9367507044367638,0.88185019235833,0.870592617371143,0.8231377855947055,0.8186178801103176,0.809100016308716,0.7763175863417646,0.7298521306389918,0.675209152871356,0.6199277057216496,0.5973276440062122,0.5896480077765469,0.5881573241082276,0.584711195736874,0.52243629865925,0.4407155789356051,0.3681477709418563,0.3528904391431197,0.34995402451323304,0.31791657716799004,0.3110953336369399,0.3098570539024029,0.12759707336078938,0.10461863677713922,0.06049823161448384,0.032542196224091,0.005203733374459951
Exp,0.2907918722527778,0.5378748424964822,0.38673462479286863,0.27466010425451914,0.26790702010848727,0.29544448776834564,0.0287943253058482,0.15453135033051582,0.7058259181283214,0.3997383259844811,0.6520519928351133,0.2958403828915847,0.13316013003519775,0.18802620972557002,0.8222155743534146,1.1301785204613817,0.3741733848208592,0.3523922911986838,0.18883263634789652,1.2214042153872549,0.3065322442866725,0.4105687196437611,0.05380541582379411,0.23153237106103464,0.5867354647695565,0.28656956207845985,0.08663077316699565,0.4278945773353463,0.16257853064273317,0.057321378693396895,0.6205543929838367,0.406429741928269,1.3004479571620924,0.3559486105603119,0.3995964021700108,0.8495793063788,0.16220189689222292,0.22739525005010677,0.34930621574134046,0.42282132483725376,1.47622518624394,0.14494239643080747,1.353711316278329,0.25424418175146224,1.1865646055238463,0.7865140339194385,0.2675375450944912,0.3313312970765215,0.5597481857984166,0.16983917706059795,0.1141827223624197,0.7792225022637053,0.7152503355377267,0.4957117711293147,0.10630787509884312,0.2440705941822482,0.051919876621513615,0.4140011661725593,0.5768092623792211,0.06171738859295624
Gro,0.43695865089756986,0.8783895023765016,0.5331855205996817,0.07210123453001314,0.1447956959989735,0.6388576116758343,0.4798361854695802,0.32996263306051665,0.2875550234672413,0.563446981737966,0.34126281465682246,0.024493171065019338,1.373374506707224,0.9099184333192976,1.0805303210455233,0.267753235398888,0.8278630468576745,0.19543320483495732,0.18000430853538207,0.7391331559265825,0.19032918350777328,0.671981701207478,0.05296391048005231,0.07513316702666048,1.1505842784143996,0.47306071415699824,0.9283896953274161,0.25662537183892564,0.42701694249988187,0.41593084619511234,0.2012238012815452,0.18662396000813022,1.010637833603046,0.08197392153105364,0.0005271241979995253,0.6680877032736133,1.0087315785479756,0.6751922821168753,0.15282624489706803,1.415221618800176,0.47845190401526305,1.7643389598687786,1.008886134270773,2.3569933516353196,0.024191135842432942,0.21859835009282025,0.2869215892054281,1.214906133780152,0.5704541233381419,0.9072700280571809,0.7366003586457756,0.14946861072147105,0.5618524262028186,0.14321098859100756,2.2806800679362835,1.1513558093033034,1.0113415485126798,0.4451881839777811,0.947961144081653,0.5552094314012183
Scra,1.243316039836023,0.649573411269712,1.6989665131353913,1.4770692522461657,0.8345302139308127,1.5341227144202458,1.7899221429762804,0.205495554663064,0.6194151320888441,1.0221003179539303,1.462207058167307,0.5682421423166978,0.6331118639305434,1.0699633953354928,0.0017615354478155423,0.09624680757770986,4.755575927379961,0.06910872455649648,1.0676885190984424,1.2797150616187607,3.676616177804439,0.13019658480227608,0.5930543472138609,0.17094064851921206,0.07032670529282697,0.64501103019886,0.022006481409810045,0.7226522806245288,1.438327474792625,0.44573320218395934,0.9276360870542357,0.31047326490156124,2.0046093919605674,0.28861468993143685,0.8003611135905603,5.887252270378857,0.7598574234937951,4.952739356868683,0.1722054434821841,0.0833574475079445,0.3339405842362961,1.17775505782493,0.5698508983761568,0.4723122685429907,1.0867300598687109,0.08494798376752592,1.1416895044099489,0.6866630096412015,0.15943636975754386,0.8848553579611286,0.3869412215530725,1.4534823510696309,0.966483936991648,1.4963009124902178,0.9130758138679325,0.3235735269357032,1.029355141663379,1.3340521991104748,0.8713817938038174,1.0487853819393778
Sta,0.2916205302206311,0.0640380045390551,1.5739475624324581,1.1948058882133197,0.23971159615552204,1.2263428603657995,0.8484831119159345,1.050354646273009,1.7073213560704805,1.1371062938439935,1.363652567368156,1.4748279549508307,1.0005248604369814,0.0898484459290606,0.9287130358539549,0.1458077845273244,0.036089924837999846,1.087871663489773,1.4496143838222373,0.5842644786671627,0.3511012177191021,0.3446651830534471,1.534232517229523,1.3453210286092918,0.40956164920317056,0.27484952175875565,0.1646708499167556,1.2482496220775878,1.2491836812398287,1.232596907104366,1.0228796145613799,0.3773273815033762,0.884144554251423,1.492014187477899,0.8584310301799749,0.32200741838099756,0.9872031749576387,0.32822923796934156,0.9919211618092834,0.2535595148539246,0.7879481771658084,0.10997459190080103,0.9031392936301107,1.002467879031545,1.0211940021678987,0.745880227361439,1.2684649940612258,0.5827992008412858,0.39596836718583733,0.15722479719101407,0.42541611260854745,0.5650120344665311,0.5688821195916305,0.4817786707780493,1.4572656842745202,0.24854649588871053,1.1460964164611587,1.5843030841486387,1.0158604228625225,1.3505333563030284
Trem,0.7903395018916503,0.42325964472655436,0.4979854586921342,0.4513367464926131,0.5250696470342908,0.7079131298714948,0.07655268124264164,0.023973995977573413,0.6081498724478358,0.41359925921608137,1.0469806913540642,0.7336182857639272,1.2810577901158962,0.9222922328897067,0.6256146114913689,0.7973964092546871,0.31805558755672736,0.8520509398350781,1.500944605509999,1.5515361582844442,1.3064766129352112,0.6597518286546566,1.6592412082191061,0.506051215593587,0.8882051039756153,0.17239037738366486,1.581718877531855,0.2650652867794583,0.5324794988239336,0.19995024736071593,0.9273912207491269,1.8045833635612218,1.5905620679023023,2.0865374886495633,0.5104766763275725,1.117259829395882,0.6239895562760616,1.5835923523197435,0.4351808619869651,0.5700669944961912,0.08908606589736404,0.11724865074256209,0.25771616225434396,0.43634020384182665,0.6945673183647658,0.01369209748571226,0.3503964590708266,0.574427845850876,0.07270619433627355,0.29372402220545457,0.13149484065623887,0.37008062566404104,0.23475282721705978,2.4866035738400485,0.48475207934658066,1.7238640730632167,0.8801656018808305,0.8167733957238384,0.05288893235571516,1.4694038153969518
