cluster,time_point,mean_intensity,std_intensity,n_samples
Cluster_1,0.0,0.2803612014344108,0.2307735104566911,461
Cluster_1,0.20833333333333334,0.2831795889017236,0.2278839784635636,461
Cluster_1,0.4166666666666667,0.2874379874633736,0.2250263450152005,461
Cluster_1,0.625,0.29317340330263375,0.22276059573465293,461
Cluster_1,0.8333333333333334,0.3003542239143432,0.22133722763410474,461
Cluster_1,1.0416666666666667,0.3090642351949705,0.22058458551419466,461
Cluster_1,1.25,0.31966124544383673,0.22052476675012378,461
Cluster_1,1.4583333333333335,0.33280482024534214,0.2215550520024644,461
Cluster_1,1.6666666666666667,0.3492820330201482,0.22420185980535848,461
Cluster_1,1.875,0.3696856166191558,0.22889170163015926,461
Cluster_1,2.0833333333333335,0.394188945233778,0.23563883622536738,461
Cluster_1,2.291666666666667,0.4226082991960476,0.24381038839438376,461
Cluster_1,2.5,0.45459541765412814,0.2520856746374766,461
Cluster_1,2.7083333333333335,0.48967388310818255,0.2586991589219876,461
Cluster_1,2.916666666666667,0.5270835176718264,0.26196003821815167,461
Cluster_1,3.125,0.5656034806551483,0.26101522157461166,461
Cluster_1,3.3333333333333335,0.6035400470367601,0.2566107060478645,461
Cluster_1,3.541666666666667,0.6389128203048143,0.251045489493584,461
Cluster_1,3.75,0.6697339332908852,0.24698862029991006,461
Cluster_1,3.9583333333333335,0.6942879438739369,0.24586485635921332,461
Cluster_1,4.166666666666667,0.7114012748816266,0.2471713647742076,461
Cluster_1,4.375,0.7207132341331034,0.24930314338735232,461
Cluster_1,4.583333333333334,0.722810646064876,0.25073084877151214,461
Cluster_1,4.791666666666667,0.7190973632065337,0.2505681289578126,461
Cluster_1,5.0,0.7114582062690927,0.2487081724621221,461
Cluster_1,5.208333333333334,0.7018204714752868,0.24570898969718027,461
Cluster_1,5.416666666666667,0.6917649137635963,0.24238916651816725,461
Cluster_1,5.625,0.6823548217394925,0.23943399137428714,461
Cluster_1,5.833333333333334,0.6741725746968226,0.23720881053829657,461
Cluster_1,6.041666666666667,0.6673711875297123,0.2356741938408002,461
Cluster_1,6.25,0.6616896447688176,0.23453489599922236,461
Cluster_1,6.458333333333334,0.6566229224017177,0.23364983190937091,461
Cluster_1,6.666666666666667,0.6517389995682086,0.2331424336297105,461
Cluster_1,6.875,0.6468470314370969,0.23292573049059812,461
Cluster_1,7.083333333333334,0.6419327431305522,0.2323632416779045,461
Cluster_1,7.291666666666667,0.6370535965348388,0.23068656199015206,461
Cluster_1,7.5,0.6322616991131376,0.2277486114484535,461
Cluster_1,7.708333333333334,0.6275446575418918,0.22425626030844686,461
Cluster_1,7.916666666666667,0.6228683641800444,0.2211652478446612,461
Cluster_1,8.125,0.6182725560151943,0.21896847413940648,461
Cluster_1,8.333333333333334,0.613815865579824,0.21760203191576352,461
Cluster_1,8.541666666666668,0.6093881657766217,0.21668306436052726,461
Cluster_1,8.75,0.604697977913374,0.21576414733759564,461
Cluster_1,8.958333333333334,0.5995223331627142,0.2147457199750768,461
Cluster_1,9.166666666666668,0.5939022703788381,0.2140345140817133,461
Cluster_1,9.375,0.5880863432007737,0.21396657131595176,461
Cluster_1,9.583333333333334,0.5823915632566555,0.21436042090575835,461
Cluster_1,9.791666666666668,0.5771421706072691,0.2148014528672703,461
Cluster_1,10.0,0.5725873810164354,0.21491067726095414,461
Cluster_1,10.208333333333334,0.5687327238975832,0.21439035439559798,461
Cluster_1,10.416666666666668,0.5652788242377498,0.2132553168396453,461
Cluster_1,10.625,0.5617990506822171,0.21210249432091505,461
Cluster_1,10.833333333333334,0.5579878559157598,0.21169399611864137,461
Cluster_1,11.041666666666668,0.5537538853043409,0.2119894646620192,461
Cluster_1,11.25,0.5491551489301503,0.2120310367698979,461
Cluster_1,11.458333333333334,0.5443283061247316,0.21101654666933728,461
Cluster_1,11.666666666666668,0.53946064804234,0.2091777465286057,461
Cluster_1,11.875,0.5347254062352395,0.20740992730253063,461
Cluster_1,12.083333333333334,0.5301964197151106,0.2062592295638232,461
Cluster_1,12.291666666666668,0.5258673460839973,0.20559413012002303,461
Cluster_1,12.5,0.521735882826447,0.2051265369175846,461
Cluster_1,12.708333333333334,0.5177777968293847,0.2048227638784694,461
Cluster_1,12.916666666666668,0.5145784116236227,0.2043329207836752,461
Cluster_1,13.125,0.5112166924986772,0.20389898735863515,461
Cluster_1,13.333333333333334,0.5071671996976405,0.20346844016332616,461
Cluster_1,13.541666666666668,0.503445118724728,0.20279259934917487,461
Cluster_1,13.75,0.500423808518,0.2021007922715243,461
Cluster_1,13.958333333333334,0.49812721014950123,0.2015622143264029,461
Cluster_1,14.166666666666668,0.4961032526232402,0.20114352989666545,461
Cluster_1,14.375,0.4936603817695263,0.20074114366711884,461
Cluster_1,14.583333333333334,0.49028403982026403,0.20031589312432319,461
Cluster_1,14.791666666666668,0.48588555033116676,0.19989899395511682,461
Cluster_1,15.0,0.4807279116323468,0.19957507396776433,461
Cluster_1,15.208333333333334,0.4751939278493589,0.19934827055575471,461
Cluster_1,15.416666666666668,0.4696356522046212,0.19905375085297708,461
Cluster_1,15.625,0.46437764523691,0.19874006365684724,461
Cluster_1,15.833333333333334,0.4597530477009741,0.19886985570495702,461
Cluster_1,16.041666666666668,0.45684898872944874,0.199234196253911,461
