cluster,amplitude,duration,fwhm,rise_time,decay_time,auc,snr,amplitude_std,duration_std,fwhm_std,rise_time_std,decay_time_std,auc_std,snr_std,count
0,2.8210472241495284,188.82903981264636,80.58642885879868,40.81733021077283,148.01170960187355,259.83924552713694,10.236264716996091,0.4004712361088261,86.27663934943621,54.60719904945127,22.226942568740427,79.38840369919325,87.58142564647835,4.055284258696801,427
1,4.36507982332422,259.42857142857144,116.13496260372001,50.0625,209.36607142857142,468.94059434849987,19.270421455496063,0.8125838734057801,137.0451174663447,85.94164442490825,30.345838799288977,129.53569166472192,143.15671926497228,8.421415671442306,112
2,1.619257431024616,130.4874651810585,51.31002841078044,33.77437325905292,96.71309192200557,108.60318871148911,6.180694475871155,0.44201147203037305,61.6921464355464,31.335518150287456,16.239885054253687,54.542880687669985,49.330659717944364,2.2333906282305342,359
3,2.0294694584075983,356.64444444444445,68.37783781076064,57.22222222222222,299.4222222222222,276.7812791128773,5.89855662350137,0.7173338886911746,181.36391787527833,39.352638963304315,37.087665732625304,176.02111041898158,159.4993049360835,1.8793297467617436,45
