graph_id,node_id,feat
7,110,"0.3290619984104618,-0.7404578800474819,-1.305111232028384"
7,111,"-0.6208842290397616,-0.5876693259820615,-1.5774734371015249"
7,112,"-0.11601770256271976,-0.0960887607280998,-1.1523226779629634"
7,113,"-0.042944915835779376,-0.8733174922782824,-1.2519673871360637"
7,114,"-0.7404578800474819,-1.305111232028384,-0.8068876861628822"
7,115,"-0.5876693259820615,-1.5774734371015249,-1.2785393095822237"
7,116,"-0.0960887607280998,-1.1523226779629634,-2.082339963578567"
7,117,"-0.8733174922782824,-1.2519673871360637,-1.1390367167398834"
7,118,"-1.305111232028384,-0.8068876861628822,-1.0991788330706431"
7,119,"-1.5774734371015249,-1.2785393095822237,-1.9428373707362265"
7,120,"-1.1523226779629634,-2.082339963578567,2.9198244369110715"
7,121,"-1.2519673871360637,-1.1390367167398834,-2.255057459478608"
7,122,"-0.8068876861628822,-1.0991788330706431,-2.2218425564209072"
7,123,"-1.2785393095822237,-1.9428373707362265,-2.2816293819247675"
7,124,"-2.082339963578567,2.9198244369110715,-2.6536362961710087"
7,125,"-1.1390367167398834,-2.255057459478608,-0.7338148994359419"
7,126,"-1.0991788330706431,-2.2218425564209072,-0.2090194311242799"
7,127,"-1.9428373707362265,-2.2816293819247675,-0.3750939464127806"
7,128,"2.9198244369110715,-2.6536362961710087,-0.20237645051273984"
7,129,"-2.255057459478608,-0.7338148994359419,-0.6341701902628416"
7,130,"-2.2218425564209072,-0.2090194311242799,-0.12930366378579985"
7,131,"-2.2816293819247675,-0.3750939464127806,-0.9264613371706026"
7,132,"-2.6536362961710087,-0.20237645051273984,-1.1656086391860434"
7,133,"-0.7338148994359419,-0.6341701902628416,-1.2187524840783637"
7,134,"-0.2090194311242799,-0.12930366378579985,-1.1456796973514234"
7,135,"-0.3750939464127806,-0.9264613371706026,-1.7169760299438654"
7,136,"-0.20237645051273984,-1.1656086391860434,-1.9096224676785263"
7,137,"-0.6341701902628416,-1.2187524840783637,-0.9463902790052225"
7,138,"-0.12930366378579985,-1.1456796973514234,-1.0194630657321628"
7,139,"-0.9264613371706026,-1.7169760299438654,-0.08944578011655975"
7,140,"-1.1656086391860434,-1.9096224676785263,0.4419926688066423"
7,141,"-1.2187524840783637,-0.9463902790052225,1.3188661095299257"
7,142,"-1.1456796973514234,-1.0194630657321628,1.2590792840260652"
7,143,"-1.7169760299438654,-0.08944578011655975,0.17627344434504158"
7,144,"-1.9096224676785263,0.4419926688066423,-0.12930366378579985"
7,145,"-0.9463902790052225,1.3188661095299257,0.2427032504604419"
7,146,"-1.0194630657321628,1.2590792840260652,1.1062907299606453"
7,147,"-0.08944578011655975,0.17627344434504158,0.7342838157144034"
7,148,"0.4419926688066423,-0.12930366378579985,-0.6009552872051414"
7,149,"1.3188661095299257,0.2427032504604419,0.6412820871528433"
7,150,"1.2590792840260652,1.1062907299606453,0.07662873517194098"
7,151,"0.17627344434504158,0.7342838157144034,-0.30202115968584026"
7,152,"-0.12930366378579985,-0.6009552872051414,0.1563445025104214"
7,153,"0.2427032504604419,0.6412820871528433,-0.38173692702432066"
7,154,"1.1062907299606453,0.07662873517194098,0.2559892116835218"
7,155,"0.7342838157144034,-0.30202115968584026,0.003555948445000795"
7,156,"-0.6009552872051414,0.1563445025104214,-0.05623087705885948"
7,157,"0.6412820871528433,-0.38173692702432066,-0.4880246168089609"
7,158,"0.07662873517194098,0.2559892116835218,-0.36845096580124054"
7,159,"-0.30202115968584026,0.003555948445000795,-0.7936017249398022"
7,160,"0.1563445025104214,-0.05623087705885948,-0.8733174922782824"
7,161,"-0.38173692702432066,-0.4880246168089609,-0.8932464341129024"
7,162,"0.2559892116835218,-0.36845096580124054,-0.6607421127090015"
7,163,"0.003555948445000795,-0.7936017249398022,-1.3781840187553243"
7,164,"-0.05623087705885948,-0.8733174922782824,-0.25552029540506005"
7,165,"-0.4880246168089609,-0.8932464341129024,-1.0128200851206228"
7,166,"-0.36845096580124054,-0.6607421127090015,-1.1656086391860434"
7,167,"-0.7936017249398022,-1.3781840187553243,-0.48138163619742086"
7,168,"-0.8733174922782824,-0.25552029540506005,-0.14923260562041962"
7,169,"-0.8932464341129024,-1.0128200851206228,-0.6474561514859217"
7,170,"-0.6607421127090015,-1.1656086391860434,-0.6607421127090015"
8,1,"-0.7525546885230704,-0.03937262213976661,0.3040113357484906"
8,2,"0.14024360198639874,0.22476888392812366,-0.17144337517371191"
8,3,"-0.46199903184839114,-0.17144337517371191,0.430799258661078"
8,4,"-0.5835041246396206,-0.18200903541642732,-0.28766563784358357"
8,5,"-0.03937262213976661,0.3040113357484906,-0.2559686571154367"
8,6,"0.22476888392812366,-0.17144337517371191,-0.3510595992998771"
8,7,"-0.17144337517371191,0.430799258661078,0.5417386912095921"
8,8,"-0.18200903541642732,-0.28766563784358357,0.6104154827872432"
8,9,"0.3040113357484906,-0.2559686571154367,1.1175671744375928"
8,10,"-0.17144337517371191,-0.3510595992998771,2.2639413107722364"
8,11,"0.430799258661078,0.5417386912095921,1.6194360359665843"
8,12,"-0.28766563784358357,0.6104154827872432,2.1741331987091543"
8,13,"-0.2559686571154367,1.1175671744375928,1.7779209396073181"
8,14,"-0.3510595992998771,2.2639413107722364,1.0964358539521615"
8,15,"0.5417386912095921,1.6194360359665843,1.7145269781510248"
8,16,"0.6104154827872432,2.1741331987091543,0.9854964214036473"
8,17,"1.1175671744375928,1.7779209396073181,0.6579609538794635"
8,18,"2.2639413107722364,1.0964358539521615,2.242809990286805"
8,19,"1.6194360359665843,1.7145269781510248,1.402840000990914"
8,20,"2.1741331987091543,0.9854964214036473,1.571890564874364"
8,21,"1.7779209396073181,0.6579609538794635,1.080587363588088"
8,22,"1.0964358539521615,2.242809990286805,0.8534256683697025"
8,23,"1.7145269781510248,1.402840000990914,1.455668302204492"
8,24,"0.9854964214036473,1.571890564874364,1.2337894371074642"
8,25,"0.6579609538794635,1.080587363588088,0.9326681201900694"
8,26,"2.242809990286805,0.8534256683697025,1.1756783057725286"
8,27,"1.402840000990914,1.455668302204492,1.2390722672288221"
8,28,"1.571890564874364,1.2337894371074642,1.540193584146217"
8,29,"1.080587363588088,0.9326681201900694,1.0594560431026567"
8,30,"0.8534256683697025,1.1756783057725286,1.6511330166947311"
8,31,"1.455668302204492,1.2390722672288221,0.8164458575201978"
8,32,"1.2337894371074642,1.540193584146217,0.8904054792192071"
8,33,"0.9326681201900694,1.0594560431026567,0.19307190319997686"
8,34,"1.1756783057725286,1.6511330166947311,0.07156681040874721"
8,35,"1.2390722672288221,0.8164458575201978,1.603587545602511"
8,36,"1.540193584146217,0.8904054792192071,0.5470215213309497"
8,37,"1.0594560431026567,0.19307190319997686,1.5507592443889326"
8,38,"1.6511330166947311,0.07156681040874721,-0.0710696028679135"
8,39,"0.8164458575201978,1.603587545602511,0.32514265623392175"
8,40,"0.8904054792192071,0.5470215213309497,0.2300517140494815"
8,41,"0.19307190319997686,1.5507592443889326,0.7847488767920509"
8,42,"0.07156681040874721,-0.0710696028679135,0.9379509503114273"
8,43,"1.603587545602511,0.32514265623392175,1.1651126455298129"
8,44,"0.5470215213309497,0.2300517140494815,0.03986982968060033"
8,45,"1.5507592443889326,0.7847488767920509,-0.10276658359606039"
8,46,"-0.0710696028679135,0.9379509503114273,-0.06578677274655567"
8,47,"0.32514265623392175,1.1651126455298129,0.8164458575201978"
8,48,"0.2300517140494815,0.03986982968060033,0.1349607718650409"
8,49,"0.7847488767920509,-0.10276658359606039,0.916819629825996"
8,50,"0.9379509503114273,-0.06578677274655567,-0.15559488480963843"
8,51,"1.1651126455298129,0.8164458575201978,0.24061737429219682"
8,52,"0.03986982968060033,0.1349607718650409,0.6685266141221792"
8,53,"-0.10276658359606039,0.916819629825996,0.8639913286124181"
8,54,"-0.06578677274655567,-0.15559488480963843,-0.2559686571154367"
8,55,"0.8164458575201978,0.24061737429219682,-0.30879695832901477"
8,56,"0.1349607718650409,0.6685266141221792,0.3092941658698484"
8,57,"0.916819629825996,0.8639913286124181,1.1175671744375928"
8,58,"-0.15559488480963843,-0.2559686571154367,-0.30879695832901477"
8,59,"0.24061737429219682,-0.30879695832901477,0.7741832165493354"
8,60,"0.6685266141221792,0.3092941658698484,0.7213549153357572"
8,61,"0.8639913286124181,1.1175671744375928,-0.27709997760086796"
8,62,"-0.2559686571154367,-0.30879695832901477,-0.2506858269940789"
8,63,"-0.30879695832901477,0.7741832165493354,0.515324540602803"
8,64,"0.3092941658698484,0.7213549153357572,0.07684964053010504"
8,65,"1.1175671744375928,-0.27709997760086796,0.18778907307861903"
8,66,"-0.30879695832901477,-0.2506858269940789,0.17194058271454563"
8,67,"0.7741832165493354,0.515324540602803,0.23533454417083932"
8,68,"0.7213549153357572,0.07684964053010504,0.4783447297532983"
8,69,"-0.27709997760086796,0.18778907307861903,0.3621224670834264"
8,70,"-0.2506858269940789,0.17194058271454563,0.39381944781157335"
8,71,"0.515324540602803,0.23533454417083932,0.8639913286124181"
8,72,"0.07684964053010504,0.4783447297532983,0.055718320044673815"
8,73,"0.18778907307861903,0.3621224670834264,-0.5412414836687581"
8,74,"0.17194058271454563,0.39381944781157335,-0.04465545226112444"
8,75,"0.23533454417083932,0.8639913286124181,-0.6310495957318408"
8,76,"0.4783447297532983,0.055718320044673815,0.5998498225445276"
8,77,"0.3621224670834264,-0.5412414836687581,-0.06050394262519792"
8,78,"0.39381944781157335,-0.04465545226112444,-0.06578677274655567"
8,79,"0.8639913286124181,-0.6310495957318408,-0.5253929933046847"
8,80,"0.055718320044673815,0.5998498225445276,0.00817284895245352"
8,81,"-0.5412414836687581,-0.06050394262519792,-0.2506858269940789"
8,82,"-0.04465545226112444,-0.06578677274655567,-0.37747374990666616"
8,83,"-0.6310495957318408,-0.5253929933046847,-0.514827333061969"
8,84,"0.5998498225445276,0.00817284895245352,-0.3457767691785193"
8,85,"-0.06050394262519792,-0.2506858269940789,-0.28766563784358357"
8,86,"-0.06578677274655567,-0.37747374990666616,-0.01824130165433538"
8,87,"-0.5253929933046847,-0.514827333061969,-0.8106658198580061"
8,88,"0.00817284895245352,-0.3457767691785193,-0.5253929933046847"
8,89,"-0.2506858269940789,-0.28766563784358357,0.42551642853972016"
8,90,"-0.37747374990666616,-0.01824130165433538,0.7002235948503259"
8,91,"-0.514827333061969,-0.8106658198580061,0.09798096101553627"
8,92,"-0.3457767691785193,-0.5253929933046847,1.4239713214763454"
8,93,"-0.28766563784358357,0.42551642853972016,0.6685266141221792"
8,94,"-0.01824130165433538,0.7002235948503259,0.47306189963194045"
8,95,"-0.8106658198580061,0.09798096101553627,0.3145769959912061"
8,96,"-0.5253929933046847,1.4239713214763454,0.18778907307861903"
8,97,"0.42551642853972016,0.6685266141221792,0.430799258661078"
8,98,"0.7002235948503259,0.47306189963194045,0.12967794174368308"
8,99,"0.09798096101553627,0.3145769959912061,0.3304254863552796"
8,100,"1.4239713214763454,0.18778907307861903,-0.3457767691785193"
8,101,"0.6685266141221792,0.430799258661078,-1.0431103451977497"
8,102,"0.47306189963194045,0.12967794174368308,-0.7525546885230704"
8,103,"0.3145769959912061,0.3304254863552796,-0.9691507234987403"
8,104,"0.18778907307861903,-0.3457767691785193,0.12967794174368308"
8,105,"0.430799258661078,-1.0431103451977497,-0.31936261857173043"
8,106,"0.12967794174368308,-0.7525546885230704,-0.24540299687272105"
8,107,"0.3304254863552796,-0.9691507234987403,-0.6838778969454189"
8,108,"-0.3457767691785193,0.12967794174368308,-0.6257667656104831"
8,109,"-1.0431103451977497,-0.31936261857173043,0.20363756344269252"
8,110,"-0.7525546885230704,-0.24540299687272105,-0.5253929933046847"
8,111,"-0.9691507234987403,-0.6838778969454189,-0.012958471532977632"
8,112,"0.12967794174368308,-0.6257667656104831,0.20363756344269252"
8,113,"-0.31936261857173043,0.20363756344269252,-0.28238280772222574"
8,114,"-0.24540299687272105,-0.5253929933046847,0.5628700116950233"
8,115,"-0.6838778969454189,-0.012958471532977632,0.6421124635153902"
8,116,"-0.6257667656104831,0.20363756344269252,-0.24012016675136327"
8,117,"0.20363756344269252,-0.28238280772222574,0.1349607718650409"
8,118,"-0.5253929933046847,0.5628700116950233,-0.0869180932319869"
8,119,"-0.012958471532977632,0.6421124635153902,-0.382756580028024"
8,120,"0.20363756344269252,-0.24012016675136327,0.6421124635153902"
8,121,"-0.28238280772222574,0.1349607718650409,-0.22427167638728981"
8,122,"0.5628700116950233,-0.0869180932319869,-0.34049393905716163"
8,123,"0.6421124635153902,-0.382756580028024,0.5840013321804542"
8,124,"-0.24012016675136327,0.6421124635153902,-0.22427167638728981"
8,125,"0.1349607718650409,-0.22427167638728981,0.5417386912095921"
8,126,"-0.0869180932319869,-0.34049393905716163,-0.5042616728192536"
8,127,"-0.382756580028024,0.5840013321804542,-0.2506858269940789"
8,128,"0.6421124635153902,-0.22427167638728981,-0.023524131775693208"
8,129,"-0.22427167638728981,0.5417386912095921,-0.6152011053677674"
8,130,"-0.34049393905716163,-0.5042616728192536,0.1349607718650409"
8,131,"0.5840013321804542,-0.2506858269940789,-0.35634242942123495"
8,132,"-0.22427167638728981,-0.023524131775693208,-0.0869180932319869"
8,133,"0.5417386912095921,-0.6152011053677674,-0.8529284608288688"
8,134,"-0.5042616728192536,0.1349607718650409,1.0066277418890788"
8,135,"-0.2506858269940789,-0.35634242942123495,1.9786684842189148"
8,136,"-0.023524131775693208,-0.0869180932319869,2.195264519194585"
8,137,"-0.6152011053677674,-0.8529284608288688,3.473709408563174"
8,138,"0.1349607718650409,1.0066277418890788,3.0193860181264025"
8,139,"-0.35634242942123495,1.9786684842189148,1.3183147190491893"
8,140,"-0.0869180932319869,2.195264519194585,2.2322443300440895"
8,141,"-0.8529284608288688,3.473709408563174,1.6616986769374469"
8,142,"1.0066277418890788,3.0193860181264025,1.7990522600927494"
8,143,"1.9786684842189148,1.3183147190491893,1.2337894371074642"
8,144,"2.195264519194585,2.2322443300440895,1.3869915106268407"
8,145,"3.473709408563174,1.6616986769374469,1.4820824528112813"
8,146,"3.0193860181264025,1.7990522600927494,0.6421124635153902"
8,147,"1.3183147190491893,1.2337894371074642,0.6209811430299589"
8,148,"2.2322443300440895,1.3869915106268407,0.3568396369620687"
8,149,"1.6616986769374469,1.4820824528112813,1.1756783057725286"
8,150,"1.7990522600927494,0.6421124635153902,0.5311730309668764"
8,151,"1.2337894371074642,0.6209811430299589,0.7107892550930416"
8,152,"1.3869915106268407,0.3568396369620687,0.4624962393892248"
8,153,"1.4820824528112813,1.1756783057725286,0.02930416943788475"
8,154,"0.6421124635153902,0.5311730309668764,0.7372034056998306"
8,155,"0.6209811430299589,0.7107892550930416,0.5311730309668764"
8,156,"0.3568396369620687,0.4624962393892248,0.6632437840008213"
8,157,"1.1756783057725286,0.02930416943788475,0.7794660466706932"
8,158,"0.5311730309668764,0.7372034056998306,-0.33521110893580386"
8,159,"0.7107892550930416,0.5311730309668764,0.7583347261852619"
8,160,"0.4624962393892248,0.6632437840008213,0.5681528418163807"
8,161,"0.02930416943788475,0.7794660466706932,0.5100417104814451"
8,162,"0.7372034056998306,-0.33521110893580386,0.37268812732614204"
8,163,"0.5311730309668764,0.7583347261852619,0.430799258661078"
8,164,"0.6632437840008213,0.5681528418163807,0.430799258661078"
8,165,"0.7794660466706932,0.5100417104814451,0.7372034056998306"
8,166,"-0.33521110893580386,0.37268812732614204,0.7002235948503259"
8,167,"0.7583347261852619,0.430799258661078,1.3024662286851159"
8,168,"0.5681528418163807,0.430799258661078,0.17722341283590337"
8,169,"0.5100417104814451,0.7372034056998306,-0.2137060161445742"
8,170,"0.37268812732614204,0.7002235948503259,0.3991022779329312"
9,1,"1.326920782588561,2.13194139363234,1.5464718583277732"
9,2,"1.326920782588561,1.0927329684667342,1.3415575209711752"
9,3,"1.6098977246524346,0.7316934216955847,1.4098623000900412"
9,4,"1.5757453350930017,1.2976473058233324,1.0585805789073013"
9,5,"2.13194139363234,1.5464718583277732,1.3025262186175373"
9,6,"1.0927329684667342,1.3415575209711752,1.1561588347913954"
9,7,"0.7316934216955847,1.4098623000900412,0.2925912702171596"
9,8,"1.2976473058233324,1.0585805789073013,1.2293425267044664"
9,9,"1.5464718583277732,1.3025262186175373,0.5170212587505768"
9,10,"1.3415575209711752,1.1561588347913954,0.10231367124317543"
9,11,"1.4098623000900412,0.2925912702171596,0.16086062477363208"
9,12,"1.0585805789073013,1.2293425267044664,0.3657749621302305"
9,13,"1.3025262186175373,0.5170212587505768,0.3511382237476162"
9,14,"1.1561588347913954,0.10231367124317543,0.7658458112550177"
9,15,"0.2925912702171596,0.16086062477363208,0.3072280085997737"
9,16,"1.2293425267044664,0.3657749621302305,0.46823213080852955"
9,17,"0.5170212587505768,0.3511382237476162,0.9805179742000256"
9,18,"0.10231367124317543,0.7658458112550177,-0.2733626139105883"
9,19,"0.16086062477363208,0.3072280085997737,0.5170212587505768"
9,20,"0.3657749621302305,0.46823213080852955,0.4145640900722777"
9,21,"0.3511382237476162,0.9805179742000256,0.08279802006635649"
9,22,"0.7658458112550177,-0.2733626139105883,0.11695040962578962"
9,23,"0.3072280085997737,0.5170212587505768,0.28283344462875015"
9,24,"0.46823213080852955,0.4145640900722777,0.6145995146346712"
9,25,"0.9805179742000256,0.08279802006635649,0.07304019447794707"
9,26,"-0.2733626139105883,0.11695040962578962,0.5755682122810335"
9,27,"0.5170212587505768,0.28283344462875015,0.22428649109829346"
9,28,"0.4145640900722777,0.6145995146346712,1.0293071021420728"
9,29,"0.08279802006635649,0.07304019447794707,1.0000336253768445"
9,30,"0.11695040962578962,0.5755682122810335,0.37553278771863985"
9,31,"0.28283344462875015,0.22428649109829346,0.21452866550988403"
9,32,"0.6145995146346712,1.0293071021420728,0.01449324094749045"
9,33,"0.07304019447794707,1.0000336253768445,0.3511382237476162"
9,34,"0.5755682122810335,0.37553278771863985,-0.43436673611934395"
9,35,"0.22428649109829346,0.21452866550988403,-0.21481566038013156"
9,36,"1.0293071021420728,0.01449324094749045,-0.4733980384729818"
9,37,"1.0000336253768445,0.3511382237476162,0.531657997133191"
9,38,"0.37553278771863985,-0.43436673611934395,0.019372153741695118"
9,39,"0.21452866550988403,-0.21481566038013156,-0.2782415267047931"
9,40,"0.01449324094749045,-0.4733980384729818,-0.2636047883221788"
9,41,"0.3511382237476162,0.531657997133191,-0.8978634515687928"
9,42,"-0.43436673611934395,0.019372153741695118,0.46823213080852955"
9,43,"-0.21481566038013156,-0.2782415267047931,-0.1074795789076277"
9,44,"-0.4733980384729818,-0.2636047883221788,-0.7075858525948087"
9,45,"0.531657997133191,-0.8978634515687928,-0.5856130327396906"
9,46,"0.019372153741695118,0.46823213080852955,-0.2196945731743363"
9,47,"-0.2782415267047931,-0.1074795789076277,0.03888780491851402"
9,48,"-0.2636047883221788,-0.7075858525948087,0.15598171197942734"
9,49,"-0.8978634515687928,-0.5856130327396906,-0.31727282905843074"
9,50,"0.46823213080852955,-0.2196945731743363,0.19989192712726983"
9,51,"-0.1074795789076277,0.03888780491851402,0.5267790843389862"
9,52,"-0.7075858525948087,0.15598171197942734,0.23892322948090766"
9,53,"-0.5856130327396906,-0.31727282905843074,0.21452866550988403"
9,54,"-0.2196945731743363,0.19989192712726983,-0.19530000920331264"
9,55,"0.03888780491851402,0.5267790843389862,-0.5368239047976433"
9,56,"0.15598171197942734,0.23892322948090766,-0.702706939800604"
9,57,"-0.31727282905843074,0.21452866550988403,0.05840345609533292"
9,58,"0.19989192712726983,-0.19530000920331264,-0.005022410229328526"
9,59,"0.5267790843389862,-0.5368239047976433,-0.024538061406147352"
9,60,"0.23892322948090766,-0.702706939800604,1.024428189347868"
9,61,"0.21452866550988403,0.05840345609533292,2.1270624808381355"
9,62,"-0.19530000920331264,-0.005022410229328526,2.4978598531976948"
9,63,"-0.5368239047976433,-0.024538061406147352,2.13194139363234"
9,64,"-0.702706939800604,1.024428189347868,3.01014569658919"
9,65,"0.05840345609533292,2.1270624808381355,3.1321185164443075"
9,66,"-0.005022410229328526,2.4978598531976948,2.966235481441348"
9,67,"-0.024538061406147352,2.13194139363234,2.8393837487920246"
9,68,"1.024428189347868,3.01014569658919,1.941663794658356"
9,69,"2.1270624808381355,3.1321185164443075,1.995331835394608"
9,70,"2.4978598531976948,2.966235481441348,2.346613556577348"
9,71,"2.13194139363234,2.8393837487920246,2.673500713789064"
9,72,"3.01014569658919,1.941663794658356,2.0148474865714268"
9,73,"3.1321185164443075,1.995331835394608,1.658686852594482"
9,74,"2.966235481441348,2.346613556577348,2.4002815973136"
9,75,"2.8393837487920246,2.673500713789064,1.746507282890167"
9,76,"1.941663794658356,2.0148474865714268,2.166093783191773"
9,77,"1.995331835394608,1.658686852594482,2.380765946136781"
9,78,"2.346613556577348,2.4002815973136,1.3025262186175373"
9,79,"2.673500713789064,1.746507282890167,1.4391357768552695"
9,80,"2.0148474865714268,2.166093783191773,0.9317288462579781"
9,81,"1.658686852594482,2.380765946136781,1.2195847011160568"
9,82,"2.4002815973136,1.3025262186175373,1.2439792650870805"
9,83,"1.746507282890167,1.4391357768552695,1.3610731721479938"
9,84,"2.166093783191773,0.9317288462579781,1.268373829058104"
9,85,"2.380765946136781,1.2195847011160568,1.7757807596553952"
9,86,"1.3025262186175373,1.2439792650870805,1.6440501142118678"
9,87,"1.4391357768552695,1.3610731721479938,1.4928038175915213"
9,88,"0.9317288462579781,1.268373829058104,1.0341860149362774"
9,89,"1.2195847011160568,1.7757807596553952,1.3415575209711752"
9,90,"1.2439792650870805,1.6440501142118678,1.746507282890167"
9,91,"1.3610731721479938,1.4928038175915213,0.8585451543449074"
9,92,"1.268373829058104,1.0341860149362774,0.9463655846405924"
9,93,"1.7757807596553952,1.3415575209711752,1.6733235909770963"
9,94,"1.6440501142118678,1.746507282890167,1.4928038175915213"
9,95,"1.4928038175915213,0.8585451543449074,1.5806242478872063"
9,96,"1.0341860149362774,0.9463655846405924,1.165916660379805"
9,97,"1.3415575209711752,1.6733235909770963,1.0097914509652537"
9,98,"1.746507282890167,1.4928038175915213,1.0976118812609388"
9,99,"0.8585451543449074,1.5806242478872063,0.8487873287564981"
9,100,"0.9463655846405924,1.165916660379805,0.8097560264028602"
9,101,"1.6733235909770963,1.0097914509652537,0.10231367124317543"
9,102,"1.4928038175915213,1.0976118812609388,-0.03917479978876151"
9,103,"1.5806242478872063,0.8487873287564981,-0.7710117189194697"
9,104,"1.165916660379805,0.8097560264028602,-0.644159986270147"
9,105,"1.0097914509652537,0.10231367124317543,-0.12211631729024179"
9,106,"1.0976118812609388,-0.03917479978876151,-0.39533543376570635"
9,107,"0.8487873287564981,-0.7710117189194697,-0.11235849170183244"
9,108,"0.8097560264028602,-0.644159986270147,-0.1904210964091079"
9,109,"0.10231367124317543,-0.12211631729024179,-0.3563041314120685"
9,110,"-0.03917479978876151,-0.39533543376570635,-0.16114761964387958"
9,111,"-0.7710117189194697,-0.11235849170183244,-0.366061957000478"
9,112,"-0.644159986270147,-0.1904210964091079,-0.5173082536208243"
9,113,"-0.12211631729024179,-0.3563041314120685,-0.3904565209715016"
9,114,"-0.39533543376570635,-0.16114761964387958,-0.03917479978876151"
9,115,"-0.11235849170183244,-0.366061957000478,-0.34654630582365903"
9,116,"-0.1904210964091079,-0.5173082536208243,-0.15138979405547018"
9,117,"-0.3563041314120685,-0.3904565209715016,-0.19530000920331264"
9,118,"-0.16114761964387958,-0.03917479978876151,0.7999982008144506"
9,119,"-0.366061957000478,-0.34654630582365903,1.1903112243508285"
9,120,"-0.5173082536208243,-0.15138979405547018,0.8487873287564981"
9,121,"-0.3904565209715016,-0.19530000920331264,0.8926975439043405"
9,122,"-0.03917479978876151,0.7999982008144506,0.2925912702171596"
9,123,"-0.34654630582365903,1.1903112243508285,1.0488227533188916"
9,124,"-0.15138979405547018,0.8487873287564981,0.9366077590521829"
9,125,"-0.19530000920331264,0.8926975439043405,0.760966898460813"
9,126,"0.7999982008144506,0.2925912702171596,0.6633886425767185"
9,127,"1.1903112243508285,1.0488227533188916,0.5462947355158052"
9,128,"0.8487873287564981,0.9366077590521829,0.4292008284548919"
9,129,"0.8926975439043405,0.760966898460813,0.08279802006635649"
9,130,"0.2925912702171596,0.6633886425767185,0.10719258403738018"
9,131,"1.0488227533188916,0.5462947355158052,0.6926621193419469"
9,132,"0.9366077590521829,0.4292008284548919,0.17549736315624626"
9,133,"0.760966898460813,0.08279802006635649,-0.20505783479172207"
9,134,"0.6633886425767185,0.10719258403738018,-0.3611830442062733"
9,135,"0.5462947355158052,0.6926621193419469,-0.5660973815628716"
9,136,"0.4292008284548919,0.17549736315624626,-0.468519125678777"
9,137,"0.08279802006635649,-0.20505783479172207,-0.7514960677426511"
9,138,"0.10719258403738018,-0.3611830442062733,-0.8441954108325409"
9,139,"0.6926621193419469,-0.5660973815628716,-0.44412456170775344"
9,140,"0.17549736315624626,-0.468519125678777,-0.4977926024440055"
9,141,"-0.20505783479172207,-0.7514960677426511,-0.40021434655991106"
9,142,"-0.3611830442062733,-0.8441954108325409,-0.8246797596557219"
9,143,"-0.5660973815628716,-0.44412456170775344,-0.5660973815628716"
9,144,"-0.468519125678777,-0.4977926024440055,-0.3416673930294543"
9,145,"-0.7514960677426511,-0.40021434655991106,-0.6246443350933284"
9,146,"-0.8441954108325409,-0.8246797596557219,-0.08308501493660406"
9,147,"-0.44412456170775344,-0.5660973815628716,0.08767693286056123"
9,148,"-0.4977926024440055,-0.3416673930294543,-0.468519125678777"
9,149,"-0.40021434655991106,-0.6246443350933284,-0.1806632708206985"
9,150,"-0.8246797596557219,-0.08308501493660406,-0.6587967246527613"
9,151,"-0.5660973815628716,0.08767693286056123,-0.05381153817137567"
9,152,"-0.3416673930294543,-0.468519125678777,-0.01965914861194261"
9,153,"-0.6246443350933284,-0.1806632708206985,-0.366061957000478"
9,154,"-0.08308501493660406,-0.6587967246527613,-0.3709408697946826"
9,155,"0.08767693286056123,-0.05381153817137567,-0.6148865095049189"
9,156,"-0.468519125678777,-0.01965914861194261,-0.5904919455338952"
9,157,"-0.1806632708206985,-0.366061957000478,-0.38557760817729686"
9,158,"-0.6587967246527613,-0.3709408697946826,-0.17090544523228907"
9,159,"-0.05381153817137567,-0.6148865095049189,-0.45876130009036753"
9,160,"-0.01965914861194261,-0.5904919455338952,-0.5270660792092338"
9,161,"-0.366061957000478,-0.38557760817729686,-0.2294523987627457"
9,162,"-0.3709408697946826,-0.17090544523228907,0.3072280085997737"
9,163,"-0.6148865095049189,-0.45876130009036753,-0.2196945731743363"
9,164,"-0.5904919455338952,-0.5270660792092338,-0.6734334630353754"
9,165,"-0.38557760817729686,-0.2294523987627457,-0.6539178118585566"
9,166,"-0.17090544523228907,0.3072280085997737,-0.1757843580264938"
9,167,"-0.45876130009036753,-0.2196945731743363,-1.1125356145138003"
9,168,"-0.5270660792092338,-0.6734334630353754,-0.2587258755279741"
9,169,"-0.2294523987627457,-0.6539178118585566,-0.2879993522932024"
9,170,"0.3072280085997737,-0.1757843580264938,-0.43436673611934395"
10,1,"-0.4983352430891965,-0.550207703827559,-1.0096494989387692"
10,2,"-0.8429165894226042,-0.6613629768383356,-1.0578167839101054"
10,3,"-0.8280958863545005,-0.6206060434010509,-1.235665220727348"
10,4,"-0.46498866118596355,-1.3171790876019178,-0.8392114136555783"
10,5,"-1.176382408454934,-0.2612039939995397,-1.1430358265517009"
10,6,"-0.5279766492254037,-0.7651078983150605,-0.5316818249924296"
10,7,"-0.550207703827559,-1.0096494989387692,-0.6650681526053615"
10,8,"-0.6613629768383356,-1.0578167839101054,-1.0281753777738984"
10,9,"-0.6206060434010509,-1.235665220727348,-1.0244702020068723"
10,10,"-1.3171790876019178,-0.8392114136555783,-0.49463006732217063"
