cluster,amplitude,duration,fwhm,rise_time,decay_time,auc,snr,amplitude_std,duration_std,fwhm_std,rise_time_std,decay_time_std,auc_std,snr_std,count
0,3.4175278783021183,70.30588907947399,67.37309628306822,28.87364208118925,41.43224699828473,156.79197136761948,13.624049406951535,0.8465638322732217,36.751417330835274,67.47871453277199,24.138960253429964,29.10819025388861,64.9040718631104,6.513399613377504,1749
1,1.6650447242851893,45.403384817614196,19.580321730542636,17.848833388103845,27.55455142951035,52.310898002084656,5.707059409271775,0.6345128404209471,24.820978385204903,20.210728105879586,12.961880314392776,21.770844294285283,28.988829571043905,2.436249579341965,6086
2,1.4617959337432198,101.10127826941986,28.20297677738643,47.014749262536874,54.08652900688299,73.3170651864109,4.366735927918327,0.5844858707283797,36.1201321317463,25.124188714491066,38.15094836285586,36.70874385538613,37.38550889739465,1.3603559794319187,1017
3,1.5487069250291179,249.53276353276354,41.503040832709104,66.21937321937322,183.3133903133903,160.31876500538115,4.758979428278661,0.7009963388971823,79.38940867142297,45.18893960914888,81.5889717383441,97.24060772956834,78.20473069460326,2.17012746544614,351
