neuron,behavior,calcium_events,duration_seconds,frequency_hz
n40,CD1,0,1.0,0.0
n41,ALL,13,2999.0,0.004334778259419807
n41,Stiff,13,2957.0,0.00439634764964491
n41,Turn,0,41.0,0.0
n41,CD1,0,1.0,0.0
n42,ALL,10,2999.0,0.003334444814938313
n42,Stiff,10,2957.0,0.0033818058843422386
n42,Turn,1,41.0,0.024390243902439025
n42,CD1,0,1.0,0.0
n43,ALL,11,2999.0,0.003667889296432144
n43,Stiff,11,2957.0,0.0037199864727764627
n43,Turn,0,41.0,0.0
n43,CD1,0,1.0,0.0
n44,ALL,11,2999.0,0.003667889296432144
n44,Stiff,11,2957.0,0.0037199864727764627
n44,Turn,0,41.0,0.0
n44,CD1,0,1.0,0.0
n45,ALL,10,2999.0,0.003334444814938313
n45,Stiff,9,2957.0,0.003043625295908015
n45,Turn,0,41.0,0.0
n45,CD1,0,1.0,0.0
n46,ALL,18,2999.0,0.006002000666888963
n46,Stiff,18,2957.0,0.00608725059181603
n46,Turn,1,41.0,0.024390243902439025
n46,CD1,0,1.0,0.0
n47,ALL,13,2999.0,0.004334778259419807
n47,Stiff,13,2957.0,0.00439634764964491
n47,Turn,0,41.0,0.0
n47,CD1,0,1.0,0.0
n48,ALL,12,2999.0,0.0040013337779259755
n48,Stiff,12,2957.0,0.004058167061210686
n48,Turn,0,41.0,0.0
n48,CD1,0,1.0,0.0
n49,ALL,15,2999.0,0.005001667222407469
n49,Stiff,14,2957.0,0.0047345282380791345
n49,Turn,1,41.0,0.024390243902439025
n49,CD1,0,1.0,0.0
n50,ALL,7,2999.0,0.002334111370456819
n50,Stiff,7,2957.0,0.0023672641190395673
n50,Turn,0,41.0,0.0
n50,CD1,0,1.0,0.0
n51,ALL,13,2999.0,0.004334778259419807
n51,Stiff,13,2957.0,0.00439634764964491
n51,Turn,0,41.0,0.0
n51,CD1,0,1.0,0.0
n52,ALL,17,2999.0,0.0056685561853951315
n52,Stiff,17,2957.0,0.0057490700033818055
n52,Turn,0,41.0,0.0
n52,CD1,0,1.0,0.0
n53,ALL,12,2999.0,0.0040013337779259755
n53,Stiff,12,2957.0,0.004058167061210686
n53,Turn,0,41.0,0.0
n53,CD1,0,1.0,0.0
n54,ALL,15,2999.0,0.005001667222407469
n54,Stiff,15,2957.0,0.005072708826513358
n54,Turn,1,41.0,0.024390243902439025
n54,CD1,0,1.0,0.0
n55,ALL,9,2999.0,0.0030010003334444814
n55,Stiff,9,2957.0,0.003043625295908015
n55,Turn,0,41.0,0.0
n55,CD1,0,1.0,0.0
n56,ALL,12,2999.0,0.0040013337779259755
n56,Stiff,12,2957.0,0.004058167061210686
n56,Turn,0,41.0,0.0
n56,CD1,0,1.0,0.0
n57,ALL,17,2999.0,0.0056685561853951315
n57,Stiff,17,2957.0,0.0057490700033818055
n57,Turn,1,41.0,0.024390243902439025
n57,CD1,0,1.0,0.0
n58,ALL,11,2999.0,0.003667889296432144
n58,Stiff,12,2957.0,0.004058167061210686
n58,Turn,0,41.0,0.0
n58,CD1,0,1.0,0.0
n59,ALL,13,2999.0,0.004334778259419807
n59,Stiff,12,2957.0,0.004058167061210686
n59,Turn,0,41.0,0.0
n59,CD1,0,1.0,0.0
n60,ALL,15,2999.0,0.005001667222407469
n60,Stiff,15,2957.0,0.005072708826513358
n60,Turn,0,41.0,0.0
n60,CD1,0,1.0,0.0
n61,ALL,10,2999.0,0.003334444814938313
n61,Stiff,10,2957.0,0.0033818058843422386
n61,Turn,0,41.0,0.0
n61,CD1,0,1.0,0.0
