cluster,amplitude,duration,fwhm,rise_time,decay_time,auc,snr,amplitude_std,duration_std,fwhm_std,rise_time_std,decay_time_std,auc_std,snr_std,count
0,3.7614717256789096,88.62962962962963,112.88382166881195,33.629629629629626,55.0,218.6717201962728,16.510354579703534,0.9261430191120636,36.737418547083486,74.04639441474538,31.50947280941834,26.726642752800448,74.78859384229683,8.956402999475433,135
1,1.2256321465467175,176.85185185185185,32.0770194649382,48.25925925925926,128.59259259259258,97.82639660211954,4.470776673052039,0.576995105042208,72.40861646988128,34.19284028944043,51.42157671334102,81.82017926994304,58.54840228095795,1.4124581453401461,135
2,1.3314086247562191,44.24050632911393,17.579450709931937,15.676511954992968,28.563994374120956,44.00307152683494,5.3279934839973135,0.4847670084935818,22.733479481169063,19.115940114143225,12.701203100918134,19.60873757009681,23.067529515719432,1.848179464919307,711
3,2.6625088265537364,57.542635658914726,31.993230401729456,21.07751937984496,36.46511627906977,111.79998326130422,10.519015370382224,0.5167422814575567,22.812484453064645,28.069880656481857,15.828720078477916,17.088331857527017,37.100610105946146,4.406322204377222,387
4,1.8205839851440269,168.6086956521739,38.02224261736684,21.17391304347826,147.43478260869566,139.15974096962825,5.167123207783303,0.5726658733443024,44.808004711123544,29.645041239698244,16.36708617300444,47.60513047146251,56.27921380146554,1.993857415988508,92
