neuron,behavior,calcium_events,duration_seconds,frequency_hz
n32,Middle-to-OpenPeer,0,7.5,0.0
n32,Middle-to-ClosePeer,0,1.6666666666666667,0.0
n32,Middle-Climb,0,2.5,0.0
n32,Rat-head-jamming,0,1.4583333333333335,0.0
n33,ALL,13,624.7916666666667,0.020806935645215067
n33,Middle,1,62.083333333333336,0.01610738255033557
n33,Close,10,384.7916666666667,0.025988088792636706
n33,Middle-to-Open,0,1.0416666666666667,0.0
n33,Open,5,115.41666666666667,0.04332129963898917
n33,Open-Peer,1,32.91666666666667,0.030379746835443033
n33,Middle-to-OpenPeer,0,7.5,0.0
n33,Middle-to-ClosePeer,0,1.6666666666666667,0.0
n33,Middle-Climb,0,2.5,0.0
n33,Rat-head-jamming,0,1.4583333333333335,0.0
n34,ALL,12,624.7916666666667,0.01920640213404468
n34,Middle,3,62.083333333333336,0.04832214765100671
n34,Close,8,384.7916666666667,0.020790471034109366
n34,Middle-to-Open,0,1.0416666666666667,0.0
n34,Open,1,115.41666666666667,0.008664259927797834
n34,Open-Peer,1,32.91666666666667,0.030379746835443033
n34,Middle-to-OpenPeer,1,7.5,0.13333333333333333
n34,Middle-to-ClosePeer,0,1.6666666666666667,0.0
n34,Middle-Climb,0,2.5,0.0
n34,Rat-head-jamming,0,1.4583333333333335,0.0
n35,ALL,2,624.7916666666667,0.00320106702234078
n35,Middle,2,62.083333333333336,0.03221476510067114
n35,Close,2,384.7916666666667,0.0051976177585273415
n35,Middle-to-Open,0,1.0416666666666667,0.0
n35,Open,0,115.41666666666667,0.0
n35,Open-Peer,1,32.91666666666667,0.030379746835443033
n35,Middle-to-OpenPeer,0,7.5,0.0
n35,Middle-to-ClosePeer,0,1.6666666666666667,0.0
n35,Middle-Climb,0,2.5,0.0
n35,Rat-head-jamming,0,1.4583333333333335,0.0
n36,ALL,16,624.7916666666667,0.02560853617872624
n36,Middle,3,62.083333333333336,0.04832214765100671
n36,Close,11,384.7916666666667,0.02858689767190038
n36,Middle-to-Open,0,1.0416666666666667,0.0
n36,Open,3,115.41666666666667,0.0259927797833935
n36,Open-Peer,1,32.91666666666667,0.030379746835443033
n36,Middle-to-OpenPeer,1,7.5,0.13333333333333333
n36,Middle-to-ClosePeer,0,1.6666666666666667,0.0
n36,Middle-Climb,0,2.5,0.0
n36,Rat-head-jamming,0,1.4583333333333335,0.0
n37,ALL,19,624.7916666666667,0.03041013671223741
n37,Middle,3,62.083333333333336,0.04832214765100671
n37,Close,9,384.7916666666667,0.023389279913373036
n37,Middle-to-Open,0,1.0416666666666667,0.0
n37,Open,6,115.41666666666667,0.051985559566787
n37,Open-Peer,1,32.91666666666667,0.030379746835443033
n37,Middle-to-OpenPeer,0,7.5,0.0
n37,Middle-to-ClosePeer,0,1.6666666666666667,0.0
n37,Middle-Climb,0,2.5,0.0
n37,Rat-head-jamming,0,1.4583333333333335,0.0
n38,ALL,10,624.7916666666667,0.0160053351117039
n38,Middle,3,62.083333333333336,0.04832214765100671
n38,Close,8,384.7916666666667,0.020790471034109366
n38,Middle-to-Open,0,1.0416666666666667,0.0
n38,Open,1,115.41666666666667,0.008664259927797834
n38,Open-Peer,1,32.91666666666667,0.030379746835443033
n38,Middle-to-OpenPeer,1,7.5,0.13333333333333333
n38,Middle-to-ClosePeer,0,1.6666666666666667,0.0
n38,Middle-Climb,0,2.5,0.0
n38,Rat-head-jamming,0,1.4583333333333335,0.0
n39,ALL,11,624.7916666666667,0.01760586862287429
n39,Middle,2,62.083333333333336,0.03221476510067114
n39,Close,7,384.7916666666667,0.018191662154845696
n39,Middle-to-Open,0,1.0416666666666667,0.0
n39,Open,3,115.41666666666667,0.0259927797833935
n39,Open-Peer,0,32.91666666666667,0.0
n39,Middle-to-OpenPeer,0,7.5,0.0
n39,Middle-to-ClosePeer,0,1.6666666666666667,0.0
n39,Middle-Climb,0,2.5,0.0
n39,Rat-head-jamming,0,1.4583333333333335,0.0
n40,ALL,12,624.7916666666667,0.01920640213404468
n40,Middle,2,62.083333333333336,0.03221476510067114
n40,Close,6,384.7916666666667,0.015592853275582024
n40,Middle-to-Open,0,1.0416666666666667,0.0
n40,Open,3,115.41666666666667,0.0259927797833935
n40,Open-Peer,0,32.91666666666667,0.0
n40,Middle-to-OpenPeer,0,7.5,0.0
n40,Middle-to-ClosePeer,0,1.6666666666666667,0.0
n40,Middle-Climb,0,2.5,0.0
n40,Rat-head-jamming,0,1.4583333333333335,0.0
n41,ALL,15,624.7916666666667,0.024008002667555848
n41,Middle,2,62.083333333333336,0.03221476510067114
n41,Close,13,384.7916666666667,0.03378451543042772
n41,Middle-to-Open,0,1.0416666666666667,0.0
n41,Open,4,115.41666666666667,0.034657039711191336
n41,Open-Peer,2,32.91666666666667,0.06075949367088607
n41,Middle-to-OpenPeer,0,7.5,0.0
n41,Middle-to-ClosePeer,0,1.6666666666666667,0.0
n41,Middle-Climb,0,2.5,0.0
n41,Rat-head-jamming,0,1.4583333333333335,0.0
n42,ALL,16,624.7916666666667,0.02560853617872624
n42,Middle,1,62.083333333333336,0.01610738255033557
n42,Close,9,384.7916666666667,0.023389279913373036
n42,Middle-to-Open,0,1.0416666666666667,0.0
n42,Open,3,115.41666666666667,0.0259927797833935
n42,Open-Peer,1,32.91666666666667,0.030379746835443033
n42,Middle-to-OpenPeer,0,7.5,0.0
n42,Middle-to-ClosePeer,0,1.6666666666666667,0.0
n42,Middle-Climb,0,2.5,0.0
n42,Rat-head-jamming,0,1.4583333333333335,0.0
n43,ALL,18,624.7916666666667,0.02880960320106702
n43,Middle,3,62.083333333333336,0.04832214765100671
n43,Close,10,384.7916666666667,0.025988088792636706
n43,Middle-to-Open,0,1.0416666666666667,0.0
n43,Open,3,115.41666666666667,0.0259927797833935
n43,Open-Peer,1,32.91666666666667,0.030379746835443033
n43,Middle-to-OpenPeer,0,7.5,0.0
n43,Middle-to-ClosePeer,0,1.6666666666666667,0.0
n43,Middle-Climb,0,2.5,0.0
n43,Rat-head-jamming,0,1.4583333333333335,0.0
n44,ALL,17,624.7916666666667,0.02720906968989663
n44,Middle,2,62.083333333333336,0.03221476510067114
n44,Close,12,384.7916666666667,0.03118570655116405
n44,Middle-to-Open,0,1.0416666666666667,0.0
n44,Open,6,115.41666666666667,0.051985559566787
n44,Open-Peer,1,32.91666666666667,0.030379746835443033
n44,Middle-to-OpenPeer,0,7.5,0.0
n44,Middle-to-ClosePeer,0,1.6666666666666667,0.0
n44,Middle-Climb,0,2.5,0.0
n44,Rat-head-jamming,0,1.4583333333333335,0.0
n45,ALL,22,624.7916666666667,0.03521173724574858
n45,Middle,4,62.083333333333336,0.06442953020134227
n45,Close,13,384.7916666666667,0.03378451543042772
n45,Middle-to-Open,0,1.0416666666666667,0.0
n45,Open,5,115.41666666666667,0.04332129963898917
n45,Open-Peer,1,32.91666666666667,0.030379746835443033
n45,Middle-to-OpenPeer,1,7.5,0.13333333333333333
n45,Middle-to-ClosePeer,0,1.6666666666666667,0.0
n45,Middle-Climb,0,2.5,0.0
n45,Rat-head-jamming,0,1.4583333333333335,0.0
n46,ALL,14,624.7916666666667,0.02240746915638546
n46,Middle,1,62.083333333333336,0.01610738255033557
n46,Close,9,384.7916666666667,0.023389279913373036
n46,Middle-to-Open,0,1.0416666666666667,0.0
n46,Open,5,115.41666666666667,0.04332129963898917
n46,Open-Peer,3,32.91666666666667,0.0911392405063291
n46,Middle-to-OpenPeer,1,7.5,0.13333333333333333
n46,Middle-to-ClosePeer,0,1.6666666666666667,0.0
n46,Middle-Climb,0,2.5,0.0
n46,Rat-head-jamming,0,1.4583333333333335,0.0
n47,ALL,21,624.7916666666667,0.03361120373457819
n47,Middle,3,62.083333333333336,0.04832214765100671
n47,Close,13,384.7916666666667,0.03378451543042772
n47,Middle-to-Open,0,1.0416666666666667,0.0
n47,Open,5,115.41666666666667,0.04332129963898917
n47,Open-Peer,0,32.91666666666667,0.0
n47,Middle-to-OpenPeer,0,7.5,0.0
n47,Middle-to-ClosePeer,0,1.6666666666666667,0.0
n47,Middle-Climb,0,2.5,0.0
n47,Rat-head-jamming,0,1.4583333333333335,0.0
n48,ALL,18,624.7916666666667,0.02880960320106702
n48,Middle,3,62.083333333333336,0.04832214765100671
n48,Close,16,384.7916666666667,0.04158094206821873
n48,Middle-to-Open,0,1.0416666666666667,0.0
n48,Open,5,115.41666666666667,0.04332129963898917
n48,Open-Peer,1,32.91666666666667,0.030379746835443033
n48,Middle-to-OpenPeer,1,7.5,0.13333333333333333
n48,Middle-to-ClosePeer,0,1.6666666666666667,0.0
n48,Middle-Climb,0,2.5,0.0
n48,Rat-head-jamming,0,1.4583333333333335,0.0
n49,ALL,16,624.7916666666667,0.02560853617872624
n49,Middle,3,62.083333333333336,0.04832214765100671
n49,Close,10,384.7916666666667,0.025988088792636706
n49,Middle-to-Open,0,1.0416666666666667,0.0
n49,Open,4,115.41666666666667,0.034657039711191336
n49,Open-Peer,0,32.91666666666667,0.0
n49,Middle-to-OpenPeer,1,7.5,0.13333333333333333
n49,Middle-to-ClosePeer,0,1.6666666666666667,0.0
n49,Middle-Climb,0,2.5,0.0
n49,Rat-head-jamming,0,1.4583333333333335,0.0
n50,ALL,19,624.7916666666667,0.03041013671223741
n50,Middle,1,62.083333333333336,0.01610738255033557
n50,Close,13,384.7916666666667,0.03378451543042772
n50,Middle-to-Open,0,1.0416666666666667,0.0
n50,Open,3,115.41666666666667,0.0259927797833935
n50,Open-Peer,1,32.91666666666667,0.030379746835443033
n50,Middle-to-OpenPeer,1,7.5,0.13333333333333333
n50,Middle-to-ClosePeer,0,1.6666666666666667,0.0
n50,Middle-Climb,0,2.5,0.0
n50,Rat-head-jamming,0,1.4583333333333335,0.0
n51,ALL,18,624.7916666666667,0.02880960320106702
n51,Middle,3,62.083333333333336,0.04832214765100671
n51,Close,11,384.7916666666667,0.02858689767190038
n51,Middle-to-Open,0,1.0416666666666667,0.0
n51,Open,2,115.41666666666667,0.017328519855595668
n51,Open-Peer,0,32.91666666666667,0.0
n51,Middle-to-OpenPeer,0,7.5,0.0
n51,Middle-to-ClosePeer,0,1.6666666666666667,0.0
n51,Middle-Climb,0,2.5,0.0
n51,Rat-head-jamming,0,1.4583333333333335,0.0
n52,ALL,17,624.7916666666667,0.02720906968989663
n52,Middle,3,62.083333333333336,0.04832214765100671
n52,Close,10,384.7916666666667,0.025988088792636706
n52,Middle-to-Open,0,1.0416666666666667,0.0
n52,Open,3,115.41666666666667,0.0259927797833935
n52,Open-Peer,1,32.91666666666667,0.030379746835443033
n52,Middle-to-OpenPeer,1,7.5,0.13333333333333333
n52,Middle-to-ClosePeer,0,1.6666666666666667,0.0
n52,Middle-Climb,0,2.5,0.0
n52,Rat-head-jamming,0,1.4583333333333335,0.0
n53,ALL,13,624.7916666666667,0.020806935645215067
n53,Middle,3,62.083333333333336,0.04832214765100671
n53,Close,8,384.7916666666667,0.020790471034109366
n53,Middle-to-Open,0,1.0416666666666667,0.0
n53,Open,5,115.41666666666667,0.04332129963898917
n53,Open-Peer,0,32.91666666666667,0.0
n53,Middle-to-OpenPeer,0,7.5,0.0
n53,Middle-to-ClosePeer,0,1.6666666666666667,0.0
n53,Middle-Climb,0,2.5,0.0
n53,Rat-head-jamming,0,1.4583333333333335,0.0
