cluster,amplitude,duration,fwhm,rise_time,decay_time,auc,snr,amplitude_std,duration_std,fwhm_std,rise_time_std,decay_time_std,auc_std,snr_std,count
0,0.5128768491273756,46.126137604659625,19.51414922783852,19.491809246450675,26.634328358208954,15.36775223268437,6.310219212027905,0.29328966540794676,23.94049077791709,20.734977603019548,15.126613664677986,19.933489872765037,12.410431538916997,3.038144963493019,10988
1,0.3817063218059246,106.19884393063583,25.24136897955135,43.21098265895954,62.9878612716763,19.04051979052943,4.708976534457514,0.2361725992259539,54.440471613509885,23.973057189839107,39.19449205979117,51.89510232680885,14.928929775478993,1.906368613252209,1730
2,1.7090046953376286,236.25265392781316,86.59300846162029,102.68365180467092,133.56900212314224,177.67074295142663,9.134280983940217,1.071954616054531,107.6309586699769,61.87059458440392,76.77019956127837,109.98552619893873,112.2474498134341,7.655477498537304,471
3,1.7205482795312628,58.75232342007435,53.76546754024103,27.894052044609666,30.858271375464685,68.8383995866196,18.827744196525707,0.7540890388902517,26.924200886757443,53.15741990020614,20.036946857276114,18.42773682031238,39.6386800240244,10.769523572300624,2152
