cluster,time_point,mean_intensity,std_intensity,n_samples
Cluster_1,-100,0.39598063604846856,0.2604302415992413,1084
Cluster_1,-99,0.39114967553518104,0.26073678891686186,1084
Cluster_1,-98,0.39103262881660106,0.2585674947299893,1084
Cluster_1,-97,0.3976061506875762,0.2578633791678461,1084
Cluster_1,-96,0.39384859790180154,0.2541089175836784,1084
Cluster_1,-95,0.39183852697849647,0.2548490691985449,1084
Cluster_1,-94,0.39018240458713643,0.25044911536312553,1084
Cluster_1,-93,0.3957648704239181,0.2541959534106706,1084
Cluster_1,-92,0.39410284869108403,0.2551950809412982,1084
Cluster_1,-91,0.39655526952436715,0.25490572404832046,1084
Cluster_1,-90,0.3978140098577387,0.25397763289333314,1084
Cluster_1,-89,0.3910033079994471,0.25079587870482706,1084
Cluster_1,-88,0.39670247971329353,0.250370962603926,1084
Cluster_1,-87,0.3933481285328136,0.24567927808188592,1084
Cluster_1,-86,0.3925429919578467,0.24559525448015151,1084
Cluster_1,-85,0.3897589506478753,0.2443889717404957,1084
Cluster_1,-84,0.3908840175442992,0.24056544341912425,1084
Cluster_1,-83,0.3974465636562477,0.24567748970580117,1084
Cluster_1,-82,0.3905392038845511,0.23908391118056854,1084
Cluster_1,-81,0.39867360914073846,0.24065840966513352,1084
Cluster_1,-80,0.4007030119276915,0.24350090790239914,1084
Cluster_1,-79,0.4016230576998153,0.2418933342214479,1084
Cluster_1,-78,0.4017591589799656,0.2407638059253661,1084
Cluster_1,-77,0.39892123205837793,0.23600048146789887,1084
Cluster_1,-76,0.39762828861059474,0.2384780063012664,1084
Cluster_1,-75,0.3980046936089281,0.23757782383018908,1084
Cluster_1,-74,0.393995980782598,0.23339026014510517,1084
Cluster_1,-73,0.39504994952201333,0.2292822933489632,1084
Cluster_1,-72,0.3992587043547384,0.23437266155145897,1084
Cluster_1,-71,0.39667431501299744,0.23456648480660935,1084
Cluster_1,-70,0.3955346734998281,0.22980678562596263,1084
Cluster_1,-69,0.39900888083823405,0.2306938594750735,1084
Cluster_1,-68,0.3980846738363916,0.2311607027008468,1084
Cluster_1,-67,0.3978246812568072,0.23314102027701022,1084
Cluster_1,-66,0.40222230731085146,0.23420981791051554,1084
Cluster_1,-65,0.40310257309205927,0.2305927258608185,1084
Cluster_1,-64,0.3987981648826209,0.22827231355997823,1084
Cluster_1,-63,0.40524213049663116,0.23402041059258089,1084
Cluster_1,-62,0.4022452877086581,0.23255687250228188,1084
Cluster_1,-61,0.3995465215822012,0.22904885431203745,1084
Cluster_1,-60,0.394104119702597,0.22762314004959927,1084
Cluster_1,-59,0.4024988565153083,0.23105237400021456,1084
Cluster_1,-58,0.4055436688927699,0.23080159666939518,1084
Cluster_1,-57,0.40698577860873864,0.2321965451579548,1084
Cluster_1,-56,0.4077837124652828,0.231318017661781,1084
Cluster_1,-55,0.4066376475671987,0.22840237702446953,1084
Cluster_1,-54,0.4044482362630767,0.22792379156339973,1084
Cluster_1,-53,0.40582018319266433,0.22986775211722812,1084
Cluster_1,-52,0.4109742557180513,0.23054968146756405,1084
Cluster_1,-51,0.40629755747656837,0.22976729163028048,1084
Cluster_1,-50,0.4060944516323868,0.22811982238336304,1084
Cluster_1,-49,0.3992109838082421,0.22324147791715232,1084
Cluster_1,-48,0.4044127974701751,0.22248611365409554,1084
Cluster_1,-47,0.4009291794701178,0.22242101358515037,1084
Cluster_1,-46,0.4119016228368741,0.2245142791402704,1084
Cluster_1,-45,0.4098702312541854,0.22987241117727086,1084
Cluster_1,-44,0.40780068267010156,0.22551900323523902,1084
Cluster_1,-43,0.4101289263068169,0.22391485278237847,1084
Cluster_1,-42,0.40910912633643215,0.22814612495097564,1084
Cluster_1,-41,0.4047737118383618,0.2223621473527382,1084
Cluster_1,-40,0.4153823818010998,0.22436243572687412,1084
Cluster_1,-39,0.4160335720895123,0.22760466440313173,1084
Cluster_1,-38,0.4135606956319725,0.2287178021146961,1084
Cluster_1,-37,0.415611699429913,0.2285685139635568,1084
Cluster_1,-36,0.41837804477135815,0.22458010256784827,1084
Cluster_1,-35,0.4166484116260033,0.2237069657847422,1084
Cluster_1,-34,0.4183828829586795,0.23152891283606597,1084
Cluster_1,-33,0.42240966619103576,0.22758261224695372,1084
Cluster_1,-32,0.4156151185778768,0.2307635368014828,1084
Cluster_1,-31,0.4173210480924273,0.22882393596532402,1084
Cluster_1,-30,0.41912127957133866,0.2238371741132819,1084
Cluster_1,-29,0.40703615375617586,0.22240310313928482,1084
Cluster_1,-28,0.4120515839605556,0.22389674018768274,1084
Cluster_1,-27,0.41254018253683294,0.22180916237517595,1084
Cluster_1,-26,0.4132509986562435,0.22303439263780359,1084
Cluster_1,-25,0.41147198256467454,0.22018526506935945,1084
Cluster_1,-24,0.4098494948885469,0.22042609401029334,1084
Cluster_1,-23,0.41097893449526696,0.22277744422445422,1084
Cluster_1,-22,0.40639422140410264,0.21595379280781912,1084
Cluster_1,-21,0.40356438761502483,0.21509062991935524,1084
Cluster_1,-20,0.400041258594172,0.21170380764574057,1084
Cluster_1,-19,0.4076585774843101,0.2130436767188985,1084
Cluster_1,-18,0.41181996436606394,0.2094682028203136,1084
Cluster_1,-17,0.41141762889836797,0.2107628609928796,1084
Cluster_1,-16,0.4076753834379156,0.20718735148627965,1084
Cluster_1,-15,0.4118788699494317,0.20973460264584587,1084
Cluster_1,-14,0.40979520553799775,0.20980535036067702,1084
Cluster_1,-13,0.4088595298144676,0.20731870383840165,1084
Cluster_1,-12,0.406010604172192,0.20146586094305313,1084
Cluster_1,-11,0.4066940018564774,0.20670526536170206,1084
Cluster_1,-10,0.4156512306724199,0.1969696033354229,1084
Cluster_1,-9,0.43562149285646934,0.2041716880498761,1084
Cluster_1,-8,0.4661287000203815,0.2154785625282576,1084
Cluster_1,-7,0.48846747065065216,0.22772646207716327,1084
Cluster_1,-6,0.5132382128876385,0.24333228727314896,1084
Cluster_1,-5,0.5182090647667681,0.2516316409495981,1084
Cluster_1,-4,0.5245831453035303,0.24778527063799963,1084
Cluster_1,-3,0.5295256090578663,0.2504866124567169,1084
Cluster_1,-2,0.5134092840095305,0.25027894590547767,1084
Cluster_1,-1,0.5261930843819721,0.24516588620934146,1084
Cluster_1,0,0.5121202095697568,0.2406531763755316,1084
Cluster_1,1,0.5120527046595077,0.23707704483156428,1084
Cluster_1,2,0.5108880443902329,0.23642683547107698,1084
Cluster_1,3,0.5113007169005608,0.23216928639965026,1084
Cluster_1,4,0.5055811636954202,0.23256751352627858,1084
Cluster_1,5,0.4937378778347158,0.21921270627399528,1084
Cluster_1,6,0.49270703713172925,0.22379871276442737,1084
Cluster_1,7,0.48543890993404215,0.21896849955251838,1084
Cluster_1,8,0.4835746203246389,0.2122981455703675,1084
Cluster_1,9,0.47721982539692187,0.21374268164716254,1084
Cluster_1,10,0.4623557654419291,0.2148679476593704,1084
Cluster_1,11,0.46353854363810726,0.20697940996195197,1084
Cluster_1,12,0.4584802528996372,0.20586732534266952,1084
Cluster_1,13,0.4493821862557047,0.20642468533876535,1084
Cluster_1,14,0.4581588658707108,0.20696471437318087,1084
Cluster_1,15,0.45674575186579663,0.20481427384750575,1084
Cluster_1,16,0.45155809194755336,0.20715473423456,1084
Cluster_1,17,0.44574918929799595,0.2057712117934195,1084
Cluster_1,18,0.44381986930993356,0.20868069201664552,1084
Cluster_1,19,0.4447358901035871,0.20351610999848424,1084
Cluster_1,20,0.44533698175633163,0.20172683330355431,1084
Cluster_1,21,0.44305523624037224,0.2117261617507156,1084
Cluster_1,22,0.43849884596976296,0.20837375133074215,1084
Cluster_1,23,0.4403604732417276,0.21172118426849823,1084
Cluster_1,24,0.43249137013859,0.20592521663852328,1084
Cluster_1,25,0.4386673480719152,0.21363147848504588,1084
Cluster_1,26,0.43750627214369653,0.20802962666858327,1084
Cluster_1,27,0.4398627765688131,0.21003845566436202,1084
Cluster_1,28,0.44026631460510146,0.21782670370316473,1084
Cluster_1,29,0.43397617728929655,0.20961758839827846,1084
Cluster_1,30,0.4333968800009284,0.21122574589145016,1084
Cluster_1,31,0.4267905057409701,0.2086515949654848,1084
Cluster_1,32,0.4363341589788315,0.21338517310191407,1084
Cluster_1,33,0.43123181547180633,0.21401354472122577,1084
Cluster_1,34,0.42481822838140676,0.210807126802989,1084
Cluster_1,35,0.42429726839969595,0.2139173954035463,1084
Cluster_1,36,0.42308516826500775,0.21331463779699203,1084
Cluster_1,37,0.43299337541783117,0.21165164362759994,1084
Cluster_1,38,0.42255456237069555,0.20800039512327478,1084
Cluster_1,39,0.4271475286254239,0.2130612543323746,1084
Cluster_1,40,0.41890760750253414,0.21391831157764368,1084
Cluster_1,41,0.4163401767323335,0.21521517450443756,1084
Cluster_1,42,0.41947250147354154,0.20753286373135374,1084
Cluster_1,43,0.41770682689011546,0.20874439807166012,1084
Cluster_1,44,0.41064726907647925,0.21244145979519025,1084
Cluster_1,45,0.4123713594667061,0.2153154165796854,1084
Cluster_1,46,0.4131107280744941,0.2086276053503614,1084
Cluster_1,47,0.4100373015757954,0.20995674338221343,1084
Cluster_1,48,0.4082843030934692,0.20869736429643373,1084
Cluster_1,49,0.40553874567566467,0.20837505476254248,1084
Cluster_1,50,0.40556318411889536,0.2116064015781111,1084
Cluster_1,51,0.3988760744521572,0.21087925144985262,1084
Cluster_1,52,0.400341338123009,0.20876282052509199,1084
Cluster_1,53,0.398242827014177,0.21163691220626027,1084
Cluster_1,54,0.40279640420046925,0.2072482980398216,1084
Cluster_1,55,0.40051516791197,0.2125341602726004,1084
Cluster_1,56,0.395024676212634,0.21721868939734634,1084
Cluster_1,57,0.3950670074706483,0.21166090564569318,1084
Cluster_1,58,0.3992149450197654,0.21265984601316004,1084
Cluster_1,59,0.3893723092731144,0.21050189441631795,1084
Cluster_1,60,0.3964157882571131,0.21552245942046247,1084
Cluster_1,61,0.39735847723760376,0.2169717912656246,1084
Cluster_1,62,0.39897105768235913,0.21830731711719964,1084
Cluster_1,63,0.39755527819350966,0.22047703644732114,1084
Cluster_1,64,0.3945772546604248,0.22004278679375314,1084
