cluster,amplitude,duration,fwhm,rise_time,decay_time,auc,snr,amplitude_std,duration_std,fwhm_std,rise_time_std,decay_time_std,auc_std,snr_std,count
0,1.0483827442723137,86.78248847926267,86.87603510695263,45.87741935483871,40.90506912442396,57.41047028745875,9.789203555872506,0.5309479308413665,48.44383390708517,54.09796454266369,35.90468492046942,32.70455386156433,42.207225183267774,5.274636043389014,1085
1,0.3460534905062286,102.46821392532794,23.727390053635535,43.65489404641776,58.81331987891019,17.86603721028983,4.505381967751892,0.18509511264781806,47.368240955846744,23.26859350435586,41.903544530336966,44.16304117970134,14.018021359801587,1.625390190533063,991
2,2.6656839356875195,55.14382402707276,40.72177146179661,22.101522842639593,33.042301184433164,118.47057824087338,28.431475802126336,1.1074961380811281,33.17004915500204,48.42026321502506,21.84878341372971,20.10522920722954,112.67497569012795,11.405303131758382,591
3,0.5449590847846904,41.39470198675497,14.74623877775561,16.290860927152316,25.103841059602647,15.94541617463482,6.8034843558138896,0.35449304180720187,20.37129124442266,13.643082755550006,11.890942982947495,18.43071967719875,13.168531447508254,3.744986913161154,7550
4,1.0909602705423769,326.08376963350787,54.82892153528914,66.21465968586388,259.869109947644,150.78253886664012,6.608480444079441,1.1160841611962218,105.50491781219102,62.157043070173195,88.04574764688735,111.56908946923024,186.8343969679738,5.182984687056191,191
