neuron,behavior,calcium_events,duration_seconds,frequency_hz
n40,Stiff,1,21.0,0.047619047619047616
n41,ALL,8,2999.0,0.00266755585195065
n41,Exp,7,2364.0,0.002961082910321489
n41,Gro,1,146.0,0.00684931506849315
n41,Clim,2,341.0,0.005865102639296188
n41,Sta,1,116.0,0.008620689655172414
n41,CD1,0,1.0,0.0
n41,Scra,0,10.0,0.0
n41,Stiff,1,21.0,0.047619047619047616
n42,ALL,12,2999.0,0.0040013337779259755
n42,Exp,6,2364.0,0.0025380710659898475
n42,Gro,1,146.0,0.00684931506849315
n42,Clim,3,341.0,0.008797653958944282
n42,Sta,1,116.0,0.008620689655172414
n42,CD1,0,1.0,0.0
n42,Scra,0,10.0,0.0
n42,Stiff,0,21.0,0.0
n43,ALL,4,2999.0,0.001333777925975325
n43,Exp,4,2364.0,0.001692047377326565
n43,Gro,0,146.0,0.0
n43,Clim,1,341.0,0.002932551319648094
n43,Sta,2,116.0,0.017241379310344827
n43,CD1,0,1.0,0.0
n43,Scra,0,10.0,0.0
n43,Stiff,0,21.0,0.0
n44,ALL,13,2999.0,0.004334778259419807
n44,Exp,11,2364.0,0.004653130287648054
n44,Gro,1,146.0,0.00684931506849315
n44,Clim,4,341.0,0.011730205278592375
n44,Sta,1,116.0,0.008620689655172414
n44,CD1,0,1.0,0.0
n44,Scra,0,10.0,0.0
n44,Stiff,0,21.0,0.0
n45,ALL,11,2999.0,0.003667889296432144
n45,Exp,10,2364.0,0.004230118443316413
n45,Gro,1,146.0,0.00684931506849315
n45,Clim,2,341.0,0.005865102639296188
n45,Sta,1,116.0,0.008620689655172414
n45,CD1,0,1.0,0.0
n45,Scra,0,10.0,0.0
n45,Stiff,1,21.0,0.047619047619047616
n46,ALL,14,2999.0,0.004668222740913638
n46,Exp,9,2364.0,0.0038071065989847717
n46,Gro,0,146.0,0.0
n46,Clim,3,341.0,0.008797653958944282
n46,Sta,2,116.0,0.017241379310344827
n46,CD1,0,1.0,0.0
n46,Scra,0,10.0,0.0
n46,Stiff,0,21.0,0.0
n47,ALL,21,2999.0,0.007002334111370457
n47,Exp,15,2364.0,0.006345177664974619
n47,Gro,2,146.0,0.0136986301369863
n47,Clim,0,341.0,0.0
n47,Sta,1,116.0,0.008620689655172414
n47,CD1,0,1.0,0.0
n47,Scra,0,10.0,0.0
n47,Stiff,1,21.0,0.047619047619047616
n48,ALL,12,2999.0,0.0040013337779259755
n48,Exp,9,2364.0,0.0038071065989847717
n48,Gro,0,146.0,0.0
n48,Clim,3,341.0,0.008797653958944282
n48,Sta,0,116.0,0.0
n48,CD1,0,1.0,0.0
n48,Scra,0,10.0,0.0
n48,Stiff,0,21.0,0.0
n49,ALL,10,2999.0,0.003334444814938313
n49,Exp,6,2364.0,0.0025380710659898475
n49,Gro,1,146.0,0.00684931506849315
n49,Clim,4,341.0,0.011730205278592375
n49,Sta,1,116.0,0.008620689655172414
n49,CD1,0,1.0,0.0
n49,Scra,0,10.0,0.0
n49,Stiff,0,21.0,0.0
n50,ALL,13,2999.0,0.004334778259419807
n50,Exp,10,2364.0,0.004230118443316413
n50,Gro,0,146.0,0.0
n50,Clim,2,341.0,0.005865102639296188
n50,Sta,2,116.0,0.017241379310344827
n50,CD1,0,1.0,0.0
n50,Scra,0,10.0,0.0
n50,Stiff,0,21.0,0.0
n51,ALL,8,2999.0,0.00266755585195065
n51,Exp,6,2364.0,0.0025380710659898475
n51,Gro,0,146.0,0.0
n51,Clim,1,341.0,0.002932551319648094
n51,Sta,1,116.0,0.008620689655172414
n51,CD1,0,1.0,0.0
n51,Scra,0,10.0,0.0
n51,Stiff,0,21.0,0.0
n52,ALL,8,2999.0,0.00266755585195065
n52,Exp,6,2364.0,0.0025380710659898475
n52,Gro,0,146.0,0.0
n52,Clim,3,341.0,0.008797653958944282
n52,Sta,2,116.0,0.017241379310344827
n52,CD1,0,1.0,0.0
n52,Scra,0,10.0,0.0
n52,Stiff,0,21.0,0.0
n53,ALL,14,2999.0,0.004668222740913638
n53,Exp,12,2364.0,0.005076142131979695
n53,Gro,0,146.0,0.0
n53,Clim,1,341.0,0.002932551319648094
n53,Sta,1,116.0,0.008620689655172414
n53,CD1,0,1.0,0.0
n53,Scra,0,10.0,0.0
n53,Stiff,1,21.0,0.047619047619047616
