neuron,behavior,calcium_events,duration_seconds,frequency_hz
n33,ALL,13,624.7916666666667,0.020806935645215067
n33,Open-arm-exp,0,36.04166666666667,0.0
n33,Middle-zone,6,214.79166666666669,0.027934044616876815
n33,Open-arm-head dipping,1,23.125,0.043243243243243246
n33,Close-arm,3,280.625,0.010690423162583519
n33,Open-arm,2,37.083333333333336,0.053932584269662916
n33,Close-armed-Exp,0,16.666666666666668,0.0
n33,open-arm-freezing,0,3.541666666666667,0.0
n33,Middle-zone-freezing,0,6.041666666666667,0.0
n33,Closed-arm-freezing,0,6.25,0.0
n34,ALL,12,624.7916666666667,0.01920640213404468
n34,Open-arm-exp,1,36.04166666666667,0.02774566473988439
n34,Middle-zone,4,214.79166666666669,0.01862269641125121
n34,Open-arm-head dipping,1,23.125,0.043243243243243246
n34,Close-arm,4,280.625,0.014253897550111359
n34,Open-arm,1,37.083333333333336,0.026966292134831458
n34,Close-armed-Exp,0,16.666666666666668,0.0
n34,open-arm-freezing,0,3.541666666666667,0.0
n34,Middle-zone-freezing,1,6.041666666666667,0.16551724137931034
n34,Closed-arm-freezing,0,6.25,0.0
n35,ALL,20,624.7916666666667,0.0320106702234078
n35,Open-arm-exp,1,36.04166666666667,0.02774566473988439
n35,Middle-zone,7,214.79166666666669,0.03258971871968962
n35,Open-arm-head dipping,1,23.125,0.043243243243243246
n35,Close-arm,12,280.625,0.042761692650334075
n35,Open-arm,1,37.083333333333336,0.026966292134831458
n35,Close-armed-Exp,1,16.666666666666668,0.06
n35,open-arm-freezing,1,3.541666666666667,0.2823529411764706
n35,Middle-zone-freezing,1,6.041666666666667,0.16551724137931034
n35,Closed-arm-freezing,1,6.25,0.16
n36,ALL,13,624.7916666666667,0.020806935645215067
n36,Open-arm-exp,0,36.04166666666667,0.0
n36,Middle-zone,5,214.79166666666669,0.023278370514064013
n36,Open-arm-head dipping,1,23.125,0.043243243243243246
n36,Close-arm,11,280.625,0.039198218262806235
n36,Open-arm,2,37.083333333333336,0.053932584269662916
n36,Close-armed-Exp,1,16.666666666666668,0.06
n36,open-arm-freezing,0,3.541666666666667,0.0
n36,Middle-zone-freezing,0,6.041666666666667,0.0
n36,Closed-arm-freezing,0,6.25,0.0
n37,ALL,14,624.7916666666667,0.02240746915638546
n37,Open-arm-exp,1,36.04166666666667,0.02774566473988439
n37,Middle-zone,7,214.79166666666669,0.03258971871968962
n37,Open-arm-head dipping,2,23.125,0.08648648648648649
n37,Close-arm,8,280.625,0.028507795100222718
n37,Open-arm,0,37.083333333333336,0.0
n37,Close-armed-Exp,0,16.666666666666668,0.0
n37,open-arm-freezing,0,3.541666666666667,0.0
n37,Middle-zone-freezing,0,6.041666666666667,0.0
n37,Closed-arm-freezing,0,6.25,0.0
n38,ALL,12,624.7916666666667,0.01920640213404468
n38,Open-arm-exp,2,36.04166666666667,0.05549132947976878
n38,Middle-zone,10,214.79166666666669,0.046556741028128026
n38,Open-arm-head dipping,1,23.125,0.043243243243243246
n38,Close-arm,4,280.625,0.014253897550111359
n38,Open-arm,1,37.083333333333336,0.026966292134831458
n38,Close-armed-Exp,1,16.666666666666668,0.06
n38,open-arm-freezing,0,3.541666666666667,0.0
n38,Middle-zone-freezing,0,6.041666666666667,0.0
n38,Closed-arm-freezing,0,6.25,0.0
n39,ALL,10,624.7916666666667,0.0160053351117039
n39,Open-arm-exp,0,36.04166666666667,0.0
n39,Middle-zone,7,214.79166666666669,0.03258971871968962
n39,Open-arm-head dipping,1,23.125,0.043243243243243246
n39,Close-arm,10,280.625,0.035634743875278395
n39,Open-arm,1,37.083333333333336,0.026966292134831458
n39,Close-armed-Exp,0,16.666666666666668,0.0
n39,open-arm-freezing,0,3.541666666666667,0.0
n39,Middle-zone-freezing,0,6.041666666666667,0.0
n39,Closed-arm-freezing,0,6.25,0.0
n40,ALL,7,624.7916666666667,0.01120373457819273
n40,Open-arm-exp,2,36.04166666666667,0.05549132947976878
n40,Middle-zone,4,214.79166666666669,0.01862269641125121
n40,Open-arm-head dipping,2,23.125,0.08648648648648649
n40,Close-arm,8,280.625,0.028507795100222718
n40,Open-arm,1,37.083333333333336,0.026966292134831458
n40,Close-armed-Exp,0,16.666666666666668,0.0
n40,open-arm-freezing,0,3.541666666666667,0.0
n40,Middle-zone-freezing,1,6.041666666666667,0.16551724137931034
n40,Closed-arm-freezing,1,6.25,0.16
n41,ALL,18,624.7916666666667,0.02880960320106702
n41,Open-arm-exp,0,36.04166666666667,0.0
n41,Middle-zone,9,214.79166666666669,0.04190106692531522
n41,Open-arm-head dipping,1,23.125,0.043243243243243246
n41,Close-arm,8,280.625,0.028507795100222718
n41,Open-arm,3,37.083333333333336,0.08089887640449438
n41,Close-armed-Exp,1,16.666666666666668,0.06
n41,open-arm-freezing,0,3.541666666666667,0.0
n41,Middle-zone-freezing,0,6.041666666666667,0.0
n41,Closed-arm-freezing,0,6.25,0.0
n42,ALL,15,624.7916666666667,0.024008002667555848
n42,Open-arm-exp,0,36.04166666666667,0.0
n42,Middle-zone,6,214.79166666666669,0.027934044616876815
n42,Open-arm-head dipping,0,23.125,0.0
n42,Close-arm,9,280.625,0.032071269487750555
n42,Open-arm,0,37.083333333333336,0.0
n42,Close-armed-Exp,0,16.666666666666668,0.0
n42,open-arm-freezing,0,3.541666666666667,0.0
n42,Middle-zone-freezing,0,6.041666666666667,0.0
n42,Closed-arm-freezing,0,6.25,0.0
n43,ALL,17,624.7916666666667,0.02720906968989663
n43,Open-arm-exp,1,36.04166666666667,0.02774566473988439
n43,Middle-zone,5,214.79166666666669,0.023278370514064013
n43,Open-arm-head dipping,2,23.125,0.08648648648648649
n43,Close-arm,8,280.625,0.028507795100222718
n43,Open-arm,2,37.083333333333336,0.053932584269662916
n43,Close-armed-Exp,0,16.666666666666668,0.0
n43,open-arm-freezing,0,3.541666666666667,0.0
n43,Middle-zone-freezing,0,6.041666666666667,0.0
n43,Closed-arm-freezing,0,6.25,0.0
