cluster,time_point,mean_intensity,std_intensity,n_samples
Cluster_1,-100,0.32358661682992346,0.2535026817090139,305
Cluster_1,-99,0.31821829472215984,0.24968824347532692,305
Cluster_1,-98,0.3124983279209382,0.24932496772524768,305
Cluster_1,-97,0.32917610482216714,0.255513092557755,305
Cluster_1,-96,0.329219940225851,0.25138477399302056,305
Cluster_1,-95,0.33156862579668167,0.2523297579703374,305
Cluster_1,-94,0.3309331590437959,0.25599822119072435,305
Cluster_1,-93,0.3350763166151802,0.2581184938395937,305
Cluster_1,-92,0.340704349071828,0.25411030544124463,305
Cluster_1,-91,0.33510802474382756,0.2557390844793515,305
Cluster_1,-90,0.3370522693728259,0.251424856950048,305
Cluster_1,-89,0.33504560213727613,0.25253154945401646,305
Cluster_1,-88,0.33962301000567985,0.24374250488242952,305
Cluster_1,-87,0.34351492206477136,0.2495080765454046,305
Cluster_1,-86,0.3458872273988735,0.25261014275780347,305
Cluster_1,-85,0.337637549715389,0.24631360332939178,305
Cluster_1,-84,0.340932507690486,0.24456190368305997,305
Cluster_1,-83,0.3447104454232362,0.24794202789159175,305
Cluster_1,-82,0.3372055770001191,0.24043114915797623,305
Cluster_1,-81,0.3453751666363896,0.24605806082942328,305
Cluster_1,-80,0.35096378090197067,0.24577747144006215,305
Cluster_1,-79,0.3510070211487192,0.2411539989492946,305
Cluster_1,-78,0.34960853241908635,0.241185337339047,305
Cluster_1,-77,0.3568372838365852,0.24208175009936378,305
Cluster_1,-76,0.35480182237735786,0.2400580292654351,305
Cluster_1,-75,0.3490029083657613,0.2424184636240512,305
Cluster_1,-74,0.3537568949460203,0.23546115826614197,305
Cluster_1,-73,0.3541035784540323,0.23364158644486716,305
Cluster_1,-72,0.3640574416212627,0.24770110194867542,305
Cluster_1,-71,0.3491569684246042,0.23677495291048814,305
Cluster_1,-70,0.3569078282540276,0.23838240286706844,305
Cluster_1,-69,0.357740455298316,0.24291722804360885,305
Cluster_1,-68,0.35885372712600677,0.23508155320835034,305
Cluster_1,-67,0.3525840153539419,0.23494657609555802,305
Cluster_1,-66,0.36346275761810853,0.24437541616592068,305
Cluster_1,-65,0.36156778013194707,0.23750249793072267,305
Cluster_1,-64,0.36046604104357,0.22986937815252698,305
Cluster_1,-63,0.355966887900506,0.24053616409634446,305
Cluster_1,-62,0.36499782939790404,0.2433280577263519,305
Cluster_1,-61,0.36658338717466377,0.24141608594328126,305
Cluster_1,-60,0.3629472032335276,0.23529873738173404,305
Cluster_1,-59,0.3707659663309655,0.23775357050427412,305
Cluster_1,-58,0.37744439144332215,0.23962637539070775,305
Cluster_1,-57,0.3853190705288034,0.24769098455195196,305
Cluster_1,-56,0.37974811633188,0.2420695518371568,305
Cluster_1,-55,0.38241113955378625,0.24422603128352885,305
Cluster_1,-54,0.3879939953204144,0.24675814995263748,305
Cluster_1,-53,0.3986394590244525,0.24611971397207888,305
Cluster_1,-52,0.3948219249434623,0.25527043990608994,305
Cluster_1,-51,0.39322290802507903,0.25031694353366346,305
Cluster_1,-50,0.3937076089541868,0.24459462028597037,305
Cluster_1,-49,0.40205792463893736,0.24002741692556448,305
Cluster_1,-48,0.4014265617933213,0.2457074051988764,305
Cluster_1,-47,0.3951072357636081,0.24356791696094585,305
Cluster_1,-46,0.40755701326601323,0.24802722712451886,305
Cluster_1,-45,0.39828946693389633,0.24972444622278997,305
Cluster_1,-44,0.4002723823675534,0.2443450744136641,305
Cluster_1,-43,0.4034673022767422,0.24403410117459925,305
Cluster_1,-42,0.3994666825504883,0.2414742832023193,305
Cluster_1,-41,0.4074793051891202,0.23964971103208915,305
Cluster_1,-40,0.42061909119445823,0.2442131559156003,305
Cluster_1,-39,0.4275872347088943,0.2409367012861826,305
Cluster_1,-38,0.43156104054697436,0.24813835265159034,305
Cluster_1,-37,0.4300139055089254,0.2538505698291205,305
Cluster_1,-36,0.43226183708310995,0.24165177673452873,305
Cluster_1,-35,0.43035500118036674,0.24861817983490006,305
Cluster_1,-34,0.42509647199647993,0.2584304224276836,305
Cluster_1,-33,0.42952179930139023,0.256372471550919,305
Cluster_1,-32,0.43671132059342543,0.259943804114559,305
Cluster_1,-31,0.4323298048674492,0.2528768685697936,305
