cluster,time_point,mean_intensity,std_intensity,n_samples
Cluster_3,79.79166666666667,0.24145329358546386,0.21655575793540607,90
Cluster_3,80.0,0.22645492558881325,0.2105864190072805,90
Cluster_3,80.20833333333334,0.2321837187578356,0.21768380876792515,90
Cluster_3,80.41666666666667,0.228792885722837,0.2146965074422919,90
Cluster_3,80.625,0.23510682880044623,0.21245105118801044,90
Cluster_3,80.83333333333334,0.23371748358298883,0.21912285104706747,90
Cluster_3,81.04166666666667,0.23341310662069473,0.2196847200627667,90
Cluster_3,81.25,0.22963647921626248,0.21786539231032287,90
Cluster_3,81.45833333333334,0.2245915229589001,0.2235868665591655,90
Cluster_3,81.66666666666667,0.22323792101750203,0.21175370555723916,90
Cluster_3,81.875,0.21625572405944768,0.21362008847871836,90
Cluster_3,82.08333333333334,0.21879899423396976,0.2140317107909562,90
Cluster_3,82.29166666666667,0.2232078501581763,0.2069303103887666,90
Cluster_3,82.5,0.21946479999919494,0.21504336414066427,90
Cluster_3,82.70833333333334,0.23215842911206838,0.23634158363258112,90
Cluster_3,82.91666666666667,0.22997196645424486,0.2439800311966672,90
Cluster_3,83.125,0.23083159247391347,0.24576069678306076,90
Cluster_4,0.0,0.324450922532585,0.1995209816445854,568
Cluster_4,0.20833333333333334,0.3314376406219153,0.20615067086799377,568
Cluster_4,0.4166666666666667,0.3307364155070427,0.20101807127364868,568
Cluster_4,0.625,0.3379811410849307,0.20378501762947313,568
Cluster_4,0.8333333333333334,0.334770232653031,0.20042723733589107,568
Cluster_4,1.0416666666666667,0.3430534002765799,0.2018025213760733,568
Cluster_4,1.25,0.35231769085741327,0.20499409618063827,568
Cluster_4,1.4583333333333335,0.3589275104333819,0.20251278649700122,568
Cluster_4,1.6666666666666667,0.36814355818138855,0.20323926609839568,568
Cluster_4,1.875,0.3803503959506846,0.20703695771796266,568
Cluster_4,2.0833333333333335,0.3965288666202774,0.20924360746584894,568
Cluster_4,2.291666666666667,0.4200869477211527,0.2141058547259186,568
Cluster_4,2.5,0.43278733480615145,0.21551436356179907,568
Cluster_4,2.7083333333333335,0.454923121634292,0.22672509348217643,568
Cluster_4,2.916666666666667,0.47964335773673195,0.2327450487308022,568
Cluster_4,3.125,0.497035911031358,0.23239095821794997,568
Cluster_4,3.3333333333333335,0.5309105169938206,0.23077982690301357,568
Cluster_4,3.541666666666667,0.5566989327458449,0.23214296252229194,568
Cluster_4,3.75,0.577445104962155,0.23270117879249486,568
Cluster_4,3.9583333333333335,0.597023365718201,0.2283430377918625,568
Cluster_4,4.166666666666667,0.6315208456031784,0.23016133328079058,568
Cluster_4,4.375,0.6310298764354029,0.22454516001133237,568
Cluster_4,4.583333333333334,0.6493988001513182,0.22717181489670588,568
Cluster_4,4.791666666666667,0.6766997914397214,0.23819785911086858,568
Cluster_4,5.0,0.5897807405431775,0.2217081420881948,568
Cluster_4,5.208333333333334,0.5976943591350349,0.21272226951739948,568
Cluster_4,5.416666666666667,0.6050787925086549,0.21839398122193956,568
Cluster_4,5.625,0.605909203995917,0.22054600071751376,568
Cluster_4,5.833333333333334,0.5921740773430759,0.2109291707585133,568
Cluster_4,6.041666666666667,0.595363400428273,0.21707335189157337,568
Cluster_4,6.25,0.5904502619336738,0.21428254914997363,568
Cluster_4,6.458333333333334,0.5768761696404302,0.21003593677751242,568
Cluster_4,6.666666666666667,0.5732447282687632,0.20631885130421113,568
Cluster_4,6.875,0.5773693906534861,0.21104829455709395,568
Cluster_4,7.083333333333334,0.5745361864285999,0.20877006335192527,568
Cluster_4,7.291666666666667,0.5700734081365755,0.21737985722676825,568
Cluster_4,7.5,0.5639422087547166,0.19978521980873748,568
Cluster_4,7.708333333333334,0.5594895547482744,0.20642234035472243,568
Cluster_4,7.916666666666667,0.5546006617663946,0.20375938626543744,568
Cluster_4,8.125,0.5521031717988542,0.19930257103177218,568
Cluster_4,8.333333333333334,0.5485657082345325,0.1959842573924322,568
Cluster_4,8.541666666666668,0.5465380346516774,0.20391223384905205,568
Cluster_4,8.75,0.5423685894622952,0.19738749272613745,568
Cluster_4,8.958333333333334,0.5362054145517259,0.19896857228917122,568
Cluster_4,9.166666666666668,0.5275133309428652,0.1951603740722622,568
Cluster_4,9.375,0.5212473731759405,0.19557476135191107,568
Cluster_4,9.583333333333334,0.5282237822840827,0.20032404821485775,568
Cluster_4,9.791666666666668,0.5166862070006175,0.19337226317987166,568
Cluster_4,10.0,0.5133971867931844,0.19447036150788297,568
Cluster_4,10.208333333333334,0.5137577275319489,0.19521612298099433,568
Cluster_4,10.416666666666668,0.5172685641958769,0.19761875249310265,568
Cluster_4,10.625,0.5071466910709338,0.18849534003125154,568
Cluster_4,10.833333333333334,0.5077782504982213,0.19591764602159914,568
Cluster_4,11.041666666666668,0.5078840186408126,0.19327336935133343,568
Cluster_4,11.25,0.5060362970669217,0.1903766143183964,568
Cluster_4,11.458333333333334,0.5093974301730182,0.19332162974975586,568
Cluster_4,11.666666666666668,0.493907859045133,0.18991979354060695,568
Cluster_4,11.875,0.48995305838381864,0.1887057530351828,568
Cluster_4,12.083333333333334,0.48681469135056205,0.18219415162131244,568
Cluster_4,12.291666666666668,0.481308394027804,0.18755095541658495,568
Cluster_4,12.5,0.47315228605652554,0.185487533758066,568
Cluster_4,12.708333333333334,0.48126655659370593,0.1831723538755132,568
Cluster_4,12.916666666666668,0.4797204460613681,0.18144504608740677,568
Cluster_4,13.125,0.4719042430668264,0.18546909497791242,568
Cluster_4,13.333333333333334,0.47139746942056376,0.1786454499902614,568
Cluster_4,13.541666666666668,0.4680007200325997,0.18791575812018493,568
Cluster_4,13.75,0.4598423707200201,0.18024367067812339,568
Cluster_4,13.958333333333334,0.4628607961902411,0.18103655809379782,568
Cluster_4,14.166666666666668,0.45841912604131657,0.1785008226588239,568
Cluster_4,14.375,0.45428616220347584,0.1762790163155592,568
Cluster_4,14.583333333333334,0.45650574224998713,0.17917928792592966,568
Cluster_4,14.791666666666668,0.4557701414479524,0.18606113846437097,568
Cluster_4,15.0,0.44952249540513495,0.17940665886356946,568
Cluster_4,15.208333333333334,0.4486180956732989,0.18451154740051282,568
Cluster_4,15.416666666666668,0.44867517318430056,0.17959302659720877,568
Cluster_4,15.625,0.43471576886440666,0.1768374612333347,568
Cluster_4,15.833333333333334,0.43514944665607985,0.18196945907841658,568
Cluster_4,16.041666666666668,0.43648308998076624,0.17966138356721675,568
Cluster_4,16.25,0.4306937455666131,0.18364819003208296,568
Cluster_4,16.458333333333336,0.42925584392257654,0.18726964018904968,568
Cluster_4,16.666666666666668,0.4312280741313268,0.18313744978438198,568
Cluster_4,16.875,0.42198693374619856,0.18038403249716398,568
Cluster_4,17.083333333333336,0.42711342927659307,0.18312876978712989,568
Cluster_4,17.291666666666668,0.417891633657559,0.17968898201248285,568
Cluster_4,17.5,0.41554806238307074,0.18170720721582045,568
Cluster_4,17.708333333333336,0.4166043075368184,0.17798996131593547,568
Cluster_4,17.916666666666668,0.4142901758413111,0.1773742076465876,568
Cluster_4,18.125,0.41847771919244364,0.17879439566953792,568
Cluster_4,18.333333333333336,0.4093309643046277,0.18274058597317738,568
Cluster_4,18.541666666666668,0.4136777730248969,0.17723010639398148,568
Cluster_4,18.75,0.4058713760675517,0.1838630786967823,568
Cluster_4,18.958333333333336,0.39950052311620227,0.1768194132980811,568
Cluster_4,19.166666666666668,0.4045406672675619,0.1823307670070061,568
Cluster_4,19.375,0.4024779732310758,0.1833225453535686,568
Cluster_4,19.583333333333336,0.40572450739653576,0.17695627628648425,568
Cluster_4,19.791666666666668,0.40307745118883154,0.18505659330926993,568
Cluster_4,20.0,0.40194986424380075,0.1824445134180855,568
Cluster_4,20.208333333333336,0.39655819543788284,0.1903032826697656,568
Cluster_4,20.416666666666668,0.3991884784596807,0.1838738242760157,568
Cluster_4,20.625,0.40018154174410453,0.18448923532355715,568
Cluster_4,20.833333333333336,0.3973371870159756,0.19548483556846583,568
Cluster_4,21.041666666666668,0.3947415396957977,0.18501555709643083,568
Cluster_4,21.25,0.4053689017447042,0.1905332917268534,568
Cluster_4,21.458333333333336,0.3967202903875896,0.1845884617705232,568
Cluster_4,21.666666666666668,0.3923415554737629,0.18427864306745867,568
Cluster_4,21.875,0.3939738872399686,0.1826825369457694,568
Cluster_4,22.083333333333336,0.394114132583769,0.17644548443024582,568
Cluster_4,22.291666666666668,0.3923657838806757,0.18409433090685048,568
Cluster_4,22.5,0.388141239016403,0.18196904896537738,568
Cluster_4,22.708333333333336,0.3876863070140259,0.18205715213841905,568
Cluster_4,22.916666666666668,0.3888800089818502,0.1868494416488945,568
Cluster_4,23.125,0.38894705205045554,0.18330035770307546,568
Cluster_4,23.333333333333336,0.3918281199214444,0.18461450355446754,568
Cluster_4,23.541666666666668,0.38747400934563253,0.18802752114574497,568
Cluster_4,23.75,0.38608636806439467,0.18739022143708972,568
Cluster_4,23.958333333333336,0.3851723521428506,0.1892467570963183,568
Cluster_4,24.166666666666668,0.38139341535355487,0.1938845057875641,568
Cluster_4,24.375,0.3837115229507874,0.1877711305170901,568
Cluster_4,24.583333333333336,0.38155372154012773,0.18706948240152357,568
Cluster_4,24.791666666666668,0.37967997638059825,0.17900247773335987,568
Cluster_4,25.0,0.37886949657617147,0.18414182376410848,568
Cluster_4,25.208333333333336,0.38374887851442957,0.18336375929243034,568
Cluster_4,25.416666666666668,0.37778602894843233,0.182737215012892,568
Cluster_4,25.625,0.38174954440662817,0.18456537054009534,568
Cluster_4,25.833333333333336,0.3814393433363063,0.18900637911810567,568
Cluster_4,26.041666666666668,0.37340744270481047,0.186984510551998,568
Cluster_4,26.25,0.3792707535817776,0.19031283834185625,568
Cluster_4,26.458333333333336,0.3731611823686448,0.1905305368133287,568
Cluster_4,26.666666666666668,0.3769313877850938,0.19027096352076606,568
Cluster_4,26.875,0.37066168364222674,0.18990273092972265,568
Cluster_4,27.083333333333336,0.3728819989551745,0.18740143072966325,568
Cluster_4,27.291666666666668,0.3711909017722653,0.19158888833958848,568
Cluster_4,27.5,0.37052936354029536,0.19159059245916515,568
Cluster_4,27.708333333333336,0.3714386006283787,0.19082480061335882,568
Cluster_4,27.916666666666668,0.36465206671715567,0.1910972103500303,568
Cluster_4,28.125,0.36561604486796234,0.19055238950949763,568
Cluster_4,28.333333333333336,0.3648215200555179,0.19065078423878518,568
Cluster_4,28.541666666666668,0.36053637056881266,0.18731402940947853,568
Cluster_4,28.75,0.3534227950372726,0.18571991394151893,568
Cluster_4,28.958333333333336,0.3610134866929081,0.1901744789448937,568
Cluster_4,29.166666666666668,0.3581913018163537,0.18771654238443528,568
Cluster_4,29.375,0.36206522801812147,0.19007970063096105,568
Cluster_4,29.583333333333336,0.35758313412388837,0.187448139420708,568
Cluster_4,29.791666666666668,0.3597926285984126,0.18601693688030738,568
Cluster_4,30.0,0.35835782457080073,0.18709718137303202,568
Cluster_4,30.208333333333336,0.3554874752920849,0.18734751926665028,568
Cluster_4,30.416666666666668,0.36267817801619284,0.18810263502159671,568
Cluster_4,30.625,0.3564358560933965,0.18804885300009452,568
Cluster_4,30.833333333333336,0.36555465707295526,0.1811329616384451,568
Cluster_4,31.041666666666668,0.3646758952989331,0.18946798468770612,568
Cluster_4,31.25,0.3610071051630375,0.18446580139149082,568
Cluster_4,31.458333333333336,0.3510600533947958,0.18730072315847543,568
Cluster_4,31.666666666666668,0.3559984649175349,0.18638490293979573,568
Cluster_4,31.875,0.35599942772201654,0.18665703385039462,568
Cluster_4,32.083333333333336,0.35615871023416457,0.18873262195691495,568
Cluster_4,32.29166666666667,0.35473435502642625,0.18462602485266552,568
Cluster_4,32.5,0.3558491473638908,0.18942409199016372,568
Cluster_4,32.708333333333336,0.3589159812194554,0.19677177562454268,568
Cluster_4,32.91666666666667,0.35753328771045617,0.1829299540543069,568
Cluster_4,33.125,0.3527314981954228,0.19214950761117472,568
Cluster_4,33.333333333333336,0.35942321364722096,0.18827030956250665,568
Cluster_4,33.54166666666667,0.3601639194765005,0.19262634398686332,568
Cluster_4,33.75,0.35941654991704897,0.190359359205611,568
Cluster_4,33.958333333333336,0.3612313307307895,0.19141366678046365,568
Cluster_4,34.16666666666667,0.3664710518028559,0.19128549829771646,568
Cluster_4,34.375,0.3674423233562037,0.19055378811914056,568
Cluster_4,34.583333333333336,0.3636310820246423,0.1907552628617443,568
Cluster_4,34.79166666666667,0.35962661107143223,0.1889833845081239,568
Cluster_4,35.0,0.3672904954807274,0.19381492169837816,568
Cluster_4,35.208333333333336,0.3556579207642759,0.18666337805210223,568
Cluster_4,35.41666666666667,0.35950046806726843,0.18905521203809117,568
Cluster_4,35.625,0.35634087074401505,0.18973330396756694,568
Cluster_4,35.833333333333336,0.348455418485654,0.1883830783296192,568
Cluster_4,36.04166666666667,0.35415720319925764,0.19273641396204189,568
Cluster_4,36.25,0.3576692990272061,0.18938666769387788,568
